Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,You will have to invest about 3-4 hours per module to acquire the taught knowledge. ,"You will need Excel or a similar spreadsheet program, such as the Google Docs spreadsheet. ",Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course will provide you with an intuitive and practical introduction into Probability Theory. You will be able to learn how to apply Probability Theory in different scenarios and you will earn a ""toolbox"" of methods to deal with uncertainty in your daily life. 

The course is split in 5 modules. In each module you will first have an easy introduction into the topic, which will serve as a basis to further develop your knowledge about the topic and acquire the ""tools"" to deal with uncertainty. Additionally, you will have the opportunity to complete 5 exercise sessions to reflect about the content learned in each module and start applying your earned knowledge right away. 

The topics covered are: ""Probability"", ""Conditional Probability"", ""Applications"", ""Random Variables"", and ""Normal Distribution"".

You will see how the modules are taught in a lively way, focusing on having an entertaining and useful learning experience! We are looking forward to see you online!",Created by:  University of Zurich,"['Taught by:\xa0\xa0Karl Schmedders, Professor of Quantitative Business Administration']",Rated 4.8 out of 5 of 409 ratings,See all 177 reviews,2018-05-30,"['Home', 'Data Science', 'Probability and Statistics']",An Intuitive Introduction to Probability,https://www.coursera.org/learn/introductiontoprobability
,4-5 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Romanian",Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course on sales will teach you how to run HubSpot's inbound sales methodology that focuses on being helpful, not salesy. By the end of this course, you'll be able to prospect for new business, qualify for high-quality prospects, book meetings with decision makers, handle buyer's objections, and negotiate and close a deal.

By following this process, you'll be able to jumpstart your career in sales with tactical tips and advice to run an effective sales playbook.

Learners who complete this course will have an opportunity to apply to work in sales at HubSpot.

Free accounts you'll need to go through this course:
- LinkedIn: https://linkedin.com
- HubSpot CRM: https://hubs.ly/H08WP440
- Gmail: https://google.com/mail/
- About.me: https://about.me/",Created by:  HubSpot Academy,"['Taught by:\xa0\xa0Ellen Zehntner, Sales Manager', 'Taught by:\xa0\xa0Jill Fratianne, Channel Sales Manager', 'Taught by:\xa0\xa0Robert L. Malta, Senior Inbound Growth Specialist', 'Taught by:\xa0\xa0Brian Signorelli, Director of Global Sales Partner Program']",Rated 4.6 out of 5 of 43 ratings,See all 11 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Sales Training: Techniques for a Human-Centric Sales Process,https://www.coursera.org/learn/sales-process-techniques-training
Course 2 of 5 in the Academic Skills for University Success Specialization ,"6 weeks of study, 2 - 4 hours per week",,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: In this course, you will learn how to develop your Problem Solving and Creativity Skills to help you achieve success in your university studies. After completing this course, you will be able to:

1. Recognise the importance and function of problem solving and creative thought within academic study and the role of critical thought in creative ideation.

2. Develop a toolkit to be able to identify real problems and goals within ill-defined problems

3. Recognize and apply analytical problem solving techniques

4. Recognise and apply creative problem solving techniques

5. Identify the use of creativity within and types of problems most common to your field 

6. Apply learnt problem solving and creative ideation skills to a real-life context and reflect on personal learning processes",Created by:  The University of Sydney,"['Taught by:\xa0\xa0Katherine Olston, Deputy Director (Digital Learning)', 'Taught by:\xa0\xa0Lydia Dutcher, Education Manager, Graduate Programs ']",Rated 4.5 out of 5 of 12 ratings,See all 2 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",Problem-Solving Skills for University Success,https://www.coursera.org/learn/problem-solving-skills
Course 3 of 4 in the Coaching Skills for Managers Specialization ,"4 weeks of study, 2-3 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Vietnamese",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: In order for coaching to be most effective, it’s important that there is strong culture of coaching and accountability which you will learn how to incorporate into your one-on-one meetings in this course. 

We’ll discuss strategies in coaching great employees who are highly motivated, consistent performers, and poor performers.  

We’ll explore specific tools, such as a coaching agenda, you can employ immediately in your coaching conversations. You will learn how to use the ""Coaching Algebra"" technique in typical performance scenarios managers encounter. Finally, you’ll walk away from this course with some concrete strategies on how to coach other coach-managers.

If you are ready to begin creating a coaching practice within your own organization, please join us in this course!","Created by:  University of California, Davis","['Taught by:\xa0\xa0Kris Plachy, CEO and Founder & Instructor']",Rated 4.7 out of 5 of 146 ratings,See all 31 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Coaching Practices,https://www.coursera.org/learn/coaching-practices
,"5 weeks of study, 1-2 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Simplified)",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: The Global Diplomacy course is a unique offering to the MOOC environment. Bringing together cutting edge research in the broad fields of Diplomatic and International Studies, award winning distance learning delivery and the instructors previous experience of delivering a successful MOOC. Please see the volume Global Diplomacy: Theories, Types and Models authored with Dr Alison Holmes, (Westview, 2016), and the Understanding Research Methods MOOC from Coursera.   
 
The Global Diplomacy MOOC has a direct heritage in the University of London International Academy/SOAS Global Diplomacy MA Programme launched in April 2013 which have attracted hundreds of students from around the world. The Global Diplomacy MA Programme is provided by the Centre for International Studies and Diplomacy which has been teaching postgraduate courses in Diplomacy for over twenty five years.
After completing the 'Global Diplomacy' MOOC, learners will have: 
1.	The ability to demonstrate a critical understanding of the nature and development of global diplomacy, drawing on a variety of relevant contributing disciplines in the broad field of International Studies. 
2.	An understanding of changes in diplomatic practices and procedures and the relationship of those changes to contemporary politics.
3.	A sound grounding in both theoretical and empirical approaches to debates in diplomacy  so that students have been exposed to the and skills needed to analyse global diplomacy.
4.	knowledge of issues in global diplomacy in historical and contemporary contexts.","Created by:  University of London, SOAS University of London","['Taught by:\xa0\xa0Dr J. Simon Rofe, SOAS, University of London, Senior Lecturer in Diplomacy and International Studies, Global Diplomacy Programme Director, Centre for International Studies and Diplomacy, ']",Rated 4.6 out of 5 of 822 ratings,See all 229 reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",Global Diplomacy – Diplomacy in the Modern World,https://www.coursera.org/learn/global-diplomacy
,4-6 hours/week,,Pass all graded assignments to complete the course.,"Chinese (Simplified), Subtitles: English",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: 社会调查与研究方法，
首先，是一套观察社会现象、测量社会现象的工具；
其次，是一套分析和运用社会现象数据的科学方法；
最高境界，则是一套针对社会、经济、教育、政治、法律、管理、公共卫生、新闻报道等人类的生产与生活现象，进行科学沟通的思维逻辑与表达方式。",Created by:  Peking University,"['Taught by:\xa0\xa0邱泽奇 （Qiu Zeqi）, 教授  (Professor)']",Rated 4.7 out of 5 of 34 ratings,See all 8 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",社会调查与研究方法 （上）Methodologies in Social Research (Part I),https://www.coursera.org/learn/shehu-yanjiu-fangfa
Course 2 of 4 in the From Data to Insights with Google Cloud Platform Specialization ,"1 week of study, 5-7 hours/week",You'll need a desktop web browser to run this course's interactive labs via Qwiklabs.,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This is the second course in the Data to Insights specialization. Here we will cover how to ingest new external datasets into BigQuery and  visualize them with Google Data Studio. We will also cover intermediate SQL concepts like multi-table JOINs and UNIONs which will allow you to analyze data across multiple data sources.

Note: Even if you have a background in SQL there are BigQuery specifics (like handling query cache and table wildcards) that may be new to you.",Created by:  Google Cloud,,Rated 4.7 out of 5 of 119 ratings,See all 13 reviews,2018-05-30,"['Home', 'Information Technology', 'Data Management']",Creating New BigQuery Datasets and Visualizing Insights,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights
,,,,,,,,,,,,2018-05-30,,Applied Machine Learning in Python,https://www.coursera.org/learn/python-machine-learning
,2-4 hours/week,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: The basic biology of the virus, HIV, and the disease it causes, AIDS.  The economic, social and political factors that determine who gets sick and who remains healthy, who lives and who dies.  The progress of scientific research and medical treatments.  The reasons for hope; the reasons for fear.  (To get a glimpse of some of the materials that students have been posting on the course forums, go to @AIDSFAH or #AIDSFAH.)",Created by:  University of Michigan,"['Taught by:\xa0\xa0Richard Meisler, Ph.D., Lecturer']",Rated 4.8 out of 5 of 185 ratings,See all 50 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",AIDS: Fear and Hope,https://www.coursera.org/learn/aids-fear-hope
Course 4 of 6 in the Search Engine Optimization (SEO) Specialization ,"4 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Discover the content marketing and social media ecosystems and how these interconnected channels drive search results to a website. Leverage content marketing and social media as part of your SEO strategy, and how to use influence marketing to establish a website’s authority.","Created by:  University of California, Davis","['Taught by:\xa0\xa0Eric Enge, Co-Author of ""The Art of SEO""']",Rated 4.5 out of 5 of 313 ratings,See all 57 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Advanced Content and Social Tactics to Optimize SEO,https://www.coursera.org/learn/seo-tactics
Course 1 of 4 in the Learn English: Advanced Grammar and Punctuation Specialization ,4-5 hours/week for 4 weeks,,Pass all graded assignments to complete the course.,English,Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This is the first course in the Learn English: Advanced Grammar and Punctuation specialty. In this course, you will review the verb tenses that you learned in beginning English classes and learn about a few tenses you may not know very well. In all, you'll cover all 12 of the English verb tenses and passive verb forms. Most importantly, you'll learn how to blend these tenses, which is what native speakers frequently do. This course is vital to your becoming a more fluent English speaker.

Please note that the free version of this class gives you access to all of the instructional videos and handouts. The peer feedback and quizzes are only available in the paid version.","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Tamy Chapman, Instructor, International Programs', 'Taught by:\xa0\xa0Nicole Jacobs, Instructor, International Programs', 'Taught by:\xa0\xa0Brad Gilpin']",Rated 4.8 out of 5 of 253 ratings,See all 69 reviews,2018-05-30,"['Home', 'Language Learning', 'Learning English']",Verb Tenses and Passives,https://www.coursera.org/learn/verb-passives
Course 2 of 5 in the Business and Financial Modeling Specialization ,"4 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Portuguese (Brazilian)",,4.2 starsAverage User Rating 4.2See what learners said,"About this course: The simple spreadsheet is one of the most powerful data analysis tools that exists, and it’s available to almost anyone. Major corporations and small businesses alike use spreadsheet models to determine where key measures of their success are now, and where they are likely to be in the future. But in order to get the most out of a spreadsheet, you have know how to use it. This course is designed to give you an introduction to basic spreadsheet tools and formulas so that you can begin harness the power of spreadsheets to map the data you have now and to predict the data you may have in the future. Through short, easy-to-follow demonstrations, you’ll learn how to use Excel or Sheets so that you can begin to build models and decision trees in future courses in this Specialization. 
Basic familiarity with, and access to, Excel or Sheets is required.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Don Huesman, Managing Director, Wharton Online']","Rated 4.2 out of 5 of 1,502 ratings",See all 265 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Introduction to Spreadsheets and Models,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models
