Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,"5 weeks of study, 2-3 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Social media connects us across space and time, allowing us to find like-minded communities and participate creatively in public life as never before.  We may often use social media without thinking much about the possible consequences.   But there is a shadow side associated with social media use, which takes the form of hate speech, increased surveillance, lack of anonymity and questionable use of our data. What do we need to know to use social media spaces effectively, in a way that is safe and productive for all?

This course will guide you into a deeper exploration of online identity, social media communities and their users.  You will examine the ways that social media is being used by public institutions such as government to build participation and conversation with audiences.  You will encounter the most common ethical debates in social media.  

You will also have the opportunity to build your practical skills by developing your professional social media profile, defining your audience, building your social media influence and understanding how to interpret data analytics to ""listen"" and communicate well.",Created by:  The University of Sydney,"['Taught by:\xa0\xa0Dr Jonathon Hutchinson, Lecturer in Online Communication and Media']",Rated 4.5 out of 5 of 26 ratings,See all 6 reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",Ethical Social Media ,https://www.coursera.org/learn/ethical-social-media
Course 5 of 6 in the Business Technology Management Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: The digital age is dramatically reshaping the rules for organizational success. The new context demands renewal of your capabilities and development of different mindsets.  In this course, you’ll learn the different components of emotional intelligence at work. For example, you’ll learn how you can work effectively in teams, build cooperative relationships with your key stakeholders, exercise effective influence, handle difficult conversations, and create energy and enthusiasm to foster meaningful change. Our modules will begin with powerful stories that are illustrative of typical challenges faced by front-line leaders. We’ll analyze the case illustration using the ideas from emotional intelligence theory, and highlight the key lessons that you should take away in terms of mindsets and skills that you should master to distinguish yourself as a leader.",Created by:  Indian School of Business,"['Taught by:\xa0\xa0Ramnarayan Subramaniam, Clinical Professor']",Rated 4.7 out of 5 of 80 ratings,See all 20 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Leadership and Emotional Intelligence ,https://www.coursera.org/learn/emotional-intelligence-in-leadership
,5 weeks 2-5 hours per week,,Pass all graded assignments to complete the course.,English,,,"About this course: Lean or Toyota Production System (TPS) is responsible for revolutionizing the auto industry by creating highly reliable and safe cars and trucks. In this course healthcare providers, administrators, engineers, and healthcare professional students will be taught how to apply the principles and tools of Lean to health care. They will learn how to identify and remove of waste, design standardized work, apply 5S, map Value streams, create process maps, conduct rapid improvement events (RIEs), level workflow, use A3 forms and Paredo charts, apply error proofing, and create effective visual controls. The instructional videos minimize Lean technical language, and include patient cases to make the lessons more appealing to students in healthcare. Acknowledging that patients are very different from cars we have carefully adapted Lean to health care and call our system: Patient-centered Healthcare Delivery System (PHDS). The name and abbreviation emphasize two key principles taught in our course: 1. Just like PhDs the scientific method must be continually applied when creating plans to improve our systems of care. 2. All improvements must be made looking through the eyes of patients. Armed with this new knowledge students will be able to design and implement sustainable healthcare delivery system improvements.",Created by:  University of Florida,"['Taught by:\xa0\xa0Frederick S. Southwick, MD, Professor']",Rated 4.7 out of 5 of 11 ratings,,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Fixing Healthcare Delivery 2.0: Advanced Lean,https://www.coursera.org/learn/fixing-healthcare-delivery-advanced-lean
,,"Pen, paper and the power of your brain.",Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This is a course about the Fibonacci numbers, the golden ratio, and their intimate relationship. In this course, we learn  the origin of the Fibonacci numbers and the golden ratio, and derive a formula to compute any Fibonacci number from powers of the golden ratio.   We learn how to add a series of Fibonacci numbers and their squares, and unveil the mathematics behind a famous paradox called the Fibonacci bamboozlement.  We  construct a beautiful golden spiral and an even more beautiful Fibonacci spiral, and we learn why the Fibonacci numbers may appear unexpectedly in nature.

The course lecture notes, problems, and professor's suggested solutions can be downloaded for free from
http://bookboon.com/en/fibonacci-numbers-and-the-golden-ratio-ebook

Course Overview video: https://youtu.be/GRthNC0_mrU",Created by:  The Hong Kong University of Science and Technology,"['Taught by:\xa0\xa0Jeffrey R. Chasnov, Professor']",Rated 4.8 out of 5 of 196 ratings,See all 64 reviews,2018-05-30,"['Home', 'Math and Logic']",Fibonacci Numbers and the Golden Ratio,https://www.coursera.org/learn/fibonacci
,,,,,,,,,,,,2018-05-30,,Sorry,https://www.coursera.org/learn/democratic-authoritarian-teach-out
Course 1 of 5 in the Android App Development Specialization ,"4 weeks of study, 5-6 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: This MOOC teaches you how to program core features and classes from the Java programming language that are used in Android, which is the dominant platform for developing and deploying mobile device apps. 

In particular, this MOOC covers key Java programming language features that control the flow of execution through an app (such as Java’s various looping constructs and conditional statements), enable access to structured data (such as Java's built-in arrays and common classes in the Java Collections Framework, such as ArrayList and HashMap), group related operations and data into classes and interfaces (such as Java's primitive and user-defined types, fields, methods, generic parameters, and exceptions), customize the behavior of existing classes via inheritance and polymorphism (such as subclassing and overriding virtual methods). Learners will apply these Java features in the context of core Android components (such as Activities and basic UI elements) by applying common tools (such as Android Studio) needed to develop Java programs and useful Android apps.  

Learners will work on several hands-on projects throughout the MOOC, i.e., each week will require learners to write solutions to programming assignments that reinforce the material covered in the lecture videos. There will be roughly 4-6 hours of student engagement time per week, including video lectures, quizzes, and programming assignments.",Created by:  Vanderbilt University,"['Taught by:\xa0\xa0Dr. Jerry Roth, Professor of the Practice', 'Taught by:\xa0\xa0Dr. Julie L. Johnson, Instructor', 'Taught by:\xa0\xa0Michael Walker, Instructor - Graduate Student pursuing PhD in Computer Science', 'Taught by:\xa0\xa0Dr. Douglas C. Schmidt, Professor of Computer Science and Associate Chair of the Computer Science and Engineering Program']",Rated 4.5 out of 5 of 758 ratings,See all 209 reviews,2018-05-30,"['Home', 'Computer Science', 'Mobile and Web Development']",Java for Android,https://www.coursera.org/learn/java-for-android
Course 1 of 7 in the Global Challenges in Business Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: This course focuses on understanding subsistence marketplaces and designing business solutions for the billions of people living in poverty in the global marketplace. To develop understanding of subsistence marketplaces, we use exercises to enable participants to view the world from the eyes of subsistence consumers and entrepreneurs, facilitate bottom‐up understanding generated by participants, and provide insights from extensive research. More broadly, the course uses the context of extreme resource constrained contexts to learn about the bottom-up approach pioneered through the Subsistence Marketplaces Initiative, and apply it in any context. The course will involve virtual immersion in subsistence contexts, emersion of unique insights, bottom-up design, innovation and enterprise. A parallel project will focus on understanding a specific need in a subsistence marketplace, and designing a solution and an enterprise plan.

Upon successful completion of this course you will be able to:
•	Develop an understanding of subsistence marketplaces
•	Design solutions for subsistence marketplaces
•	Develop enterprise plans to implement solutions for subsistence marketplaces
•	Apply the bottom-up approach for subsistence marketplaces as well as other contexts

This course is part of the iMBA offered by the University of Illinois, a flexible, fully-accredited online MBA at an incredibly competitive price. For more information, please see the Resource page in this course and onlinemba.illinois.edu.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Madhu Viswanathan, Diane and Steven N. Miller Professor in Business']",Rated 4.5 out of 5 of 35 ratings,,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Sustainable Innovation for Subsistence Marketplaces,https://www.coursera.org/learn/subsistence-marketplaces-1
,"3 weeks of study ,1-3 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,3.8 starsAverage User Rating 3.8See what learners said,"About this course: What will you learn?

Embedded Systems are so ubiquitous that some of us take them for granted: we find them in smartphones, GPS systems, airplanes and so on. But have you ever wondered how these devices actually work? If so, you're in the right place! 

In this course, you'll learn about the characteristics of embedded systems: the possibilities, dangers, complications and recipes for success. We'll discuss all of this in the framework of a flourishing embedded systems field: the Internet of Things, where billions of intercommunicating devices could enable unprecedented, innovative products and services. If you'd like to learn how to create similarly innovative products, then this is the course for you!

At the end of the course, you'll be able to:
- make the right choice for your own project when it comes to the target market, parallel executions, time and the lifecycle of your system
- hack, avoid failure and promote success 
- decide whether to buy or to build components
- how to assemble a good team
- install case tools
- learn how to work with SysML

This is an introductory course. Check out our more advanced course Architecting Smart IoT Devices soon if you want to go beyond the basics!",Created by:  EIT Digital ,"['Taught by:\xa0\xa0Martin Timmerman, Prof Dr']",Rated 3.8 out of 5 of 56 ratings,See all 12 reviews,2018-05-30,"['Home', 'Computer Science', 'Computer Security and Networks']",Introduction to Architecting Smart IoT Devices,https://www.coursera.org/learn/iot-devices
,"7 weeks of study, 3-5 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course 'Unethical decision making in organizations : A seminar on the dark side of the force' will teach you how strong organizational contexts push good people towards unethical decisions. You will also learn how to protect yourself and your organization against such forces lurking in the dark.

About the Course

This course teaches how narrow frames and strong contexts can push good people towards unethical decisions and how they can protect themselves and their organization against ethical blindness.

The goal of this course is to empower the participants to analyze the risks of unethical or illegal behavior that might be triggered by powerful contexts. It draws from various disciplines such as management, psychology, sociology, philosophy, and literature, in order to learn what these disciplines contribute to a better understanding of unethical behavior. The course also analyzes some of the most prominent organizational scandals of the recent decades through the lenses of these disciplines.

Whenever we hear about ethical scandals, we tend to believe that unethical or illegal behaviour in organizations is driven by character deficiencies of individual actors. Put differently, we simply assume that bad things are done by bad people. However, numerous corporate scandals have demonstrated that even people with a high level of integrity can break the rules if they are put into a strong context.

A better understanding of why and under what conditions good people make bad ethical decisions will enable us to better protect individuals as well as their respective organizations against the potentially overwhelming power of the context. It will also enable us to cure societies from problems like corruption.

At the end of the course, you are able to:

1.    Explain the impact of social context on individual decision making using various theories (from Management, Sociology, Psychology, and Philosophy) 
2.    Apply these theories to the analysis of some of the most eminent organizational scandals of the recent decades 
3.    Assess risks of ethical blindness in your own organizational context 
4.    Design interventions to reduce such risks for yourself and your organization 


Recommended Background

No background expertise is required. The course is open for interested layperson as well as experts who work on related topics, be it as researchers or practitioners (e.g., compliance managers in corporations).

Why is this course important for me? 

Currently, the understanding of why good people make unethical decisions is rather limited, related research is rather fragmented, and the management of such problems in organizations is overly simplistic, legalistic, and inadequate. Understanding contexts, including the dangers of routines, the mindlessness of our daily decisions, and the healing power of mindful decision-making routines is of increasing importance. In this course, you will learn the latest knowledge and the appropriate tool box for dealing with ethical challenges that you will face throughout your life!

What do I need to follow this course? 

We build bridges between various scientific disciplines and will familiarize you with those disciplines smoothly. You need no expertise, just come and share your own real-world experiences about unethical decisions. After all, we are all experts in making decisions—some more ethically, some less ethically—aren’t we?",Created by:  University of Lausanne,"['Taught by:\xa0\xa0Guido Palazzo, Professor of Business Ethics', 'Taught by:\xa0\xa0Ulrich Hoffrage, Professor of Decision Theory ']",Rated 4.8 out of 5 of 167 ratings,See all 63 reviews,2018-05-30,"['Home', 'Social Sciences', 'Psychology']",Unethical Decision Making in Organizations,https://www.coursera.org/learn/unethical-decision-making
Course 4 of 5 in the Fundamentos Empresariales  Specialization ,"4 weeks of study, 4-7 hours a week",,Pass all graded assignments to complete the course.,"Spanish, Subtitles: English",,4.6 starsAverage User Rating 4.6See what learners said,About this course: Este curso proporciona una breve introducción a los fundamentos de las finanzas. Puedes aplicar estas habilidades en un reto empresarial real como parte de la Programa Especializado de Fundamentos Empresariales de Wharton.,Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Michael R Roberts, William H. Lawrence Professor of Finance, the Wharton School, University of Pennsylvania']",Rated 4.6 out of 5 of 52 ratings,See all 10 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",Introducción a las Finanzas Corporativas,https://www.coursera.org/learn/wharton-finanzas-corporativas
Course 1 of 6 in the Data Structures and Algorithms Specialization ,"5 weeks of study, 4-8 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish",Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: The course covers basic algorithmic techniques and ideas for computational problems arising frequently in practical applications: sorting and searching, divide and conquer, greedy algorithms, dynamic programming. We will learn a lot of theory: how to sort data and how it helps for searching; how to break a large problem into pieces and solve them recursively; when it makes sense to proceed greedily; how dynamic programming is used in genomic studies. You will practice solving computational problems, designing new algorithms, and implementing solutions efficiently (so that they run in less than a second).","Created by:  University of California San Diego, National Research University Higher School of Economics","['Taught by:\xa0\xa0Alexander S. Kulikov, Visiting Professor', 'Taught by:\xa0\xa0Michael Levin, Lecturer', 'Taught by:\xa0\xa0Neil Rhodes, Adjunct Faculty', 'Taught by:\xa0\xa0Pavel  Pevzner, Professor', 'Taught by:\xa0\xa0Daniel M Kane, Assistant Professor']","Rated 4.6 out of 5 of 3,055 ratings",See all 620 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']",Algorithmic Toolbox,https://www.coursera.org/learn/algorithmic-toolbox
Course 2 of 5 in the Investment Management Specialization ,,,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: In this course, you will dive into the concepts of rationality and irrationality and understand how they impact our investment decisions and what the consequences can be at the market level.

You will first explore the different biases that we, as humans, are subjected to when facing investment decisions and how they may impact the outcomes of these decisions. Moreover, you will see how emotions and ethical concerns such as honesty and trust influence market participants. When they are considered as a group rather than individually, you will discover how rationality and irrationality can drive asset prices to and away from their fair value. Finally, you will be presented with different portfolio construction methodologies and investment styles that make up the landscape of today's portfolio management industry. 

At key points throughout the course, you will benefit from the practical knowledge of experts from our corporate partner, UBS, in how to build and manage clients' portfolios.",Created by:  University of Geneva,"['Taught by:\xa0\xa0University of Geneva- Tony Berrada, SFI Associate Professor of Finance', 'Taught by:\xa0\xa0University of Geneva- Jonas Demaurex, Teaching Assistant', 'Taught by:\xa0\xa0University of Geneva- Rajna Gibson Brandon, SFI Senior Chaired Professor of Finance and Managing Director of the GFRI', 'Taught by:\xa0\xa0University of Geneva- Michel Girardin, Lecturer in Macro-Finance - Project Leader for the ""Investment Management"" specialization', 'Taught by:\xa0\xa0University of Geneva- Kerstin Preuschoff, Associate Professor of Neurofinance and Neuroeconomics', 'Taught by:\xa0\xa0University of Geneva- Olivier Scaillet, SFI Senior Chaired Professor of Finance  and Vice-dean (research) at GSEM', 'Taught by:\xa0\xa0University of Geneva- Philip Valta, SFI Assistant Professor of Finance']",Rated 4.7 out of 5 of 739 ratings,See all 115 reviews,2018-05-30,"['Home', 'Business', 'Finance']",Meeting Investors' Goals,https://www.coursera.org/learn/meeting-investors-goals
,"4 weeks of study, 2-3 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: This course is a brief introduction to the elements of music theory for those with little or no music theory experience. We will explore pitch, rhythm, meter, notation, scales, keys, key signatures, meter signatures, triads, seventh chords, and basic harmony. If you listen to music or play music by ear, and you want to know more about how music is organized and notated, this course is for you.

By the end of the course, you should know all major and minor keys, how to read and write in treble and bass clef using standard meters and rhythmic values, and how to notate and harmonize a simple melody. This course can serve as a stand-alone basic music theory course, or it can be a springboard to more advanced theory and composition courses.

Your instructor is Bruce Taggart, Associate Professor of Music Theory at Michigan State University, in the College of Music, where he has taught undergraduate and graduate music theory since 1996.",Created by:  Michigan State University,"['Taught by:\xa0\xa0Bruce Taggart, Associate Professor']",Rated 4.5 out of 5 of 114 ratings,See all 34 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Getting Started With Music Theory,https://www.coursera.org/learn/music-theory
,,,,,,,,,,,,2018-05-30,,Web Design for Everybody Capstone,https://www.coursera.org/learn/web-design-project
,,,Pass all graded assignments to complete the course.,English,Beginner,5.0 starsAverage User Rating 5.0See what learners said,"About this course: This course will assist you with recreating work that a previous coworker completed, revisiting a project you abandoned some time ago, or simply reproducing a document with a consistent format and workflow. Incomplete information about how the work was done, where the files are, and which is the most recent version can give rise to many complications. This course  focuses on the proper documentation creation process, allowing you and your colleagues to easily reproduce the components of your workflow. Throughout this course, you'll receive helpful demonstrations of RStudio and the R Markdown language and engage in active learning opportunities to help you build a professional online portfolio.",Created by:  Emory University,"['Taught by:\xa0\xa0Melinda Higgins, Associate Research Professor/Senior Biostatistician']",Rated 5 out of 5 of 3 ratings,See all 2 reviews,2018-05-30,"['Home', 'Data Science', 'Data Analysis']",Reproducible Templates for Analysis and Dissemination ,https://www.coursera.org/learn/reproducible-templates-analysis
