Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 1 of 4 in the Introduction to Cyber Security Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course provides learners with a baseline understanding of common cyber security threats, vulnerabilities, and risks. An overview of how basic cyber attacks are constructed and applied to real systems is also included. Examples include simple Unix kernel hacks, Internet worms, and Trojan horses in software utilities. Network attacks such as distributed denial of service (DDOS) and botnet- attacks are also described and illustrated using real examples from the past couple of decades. 

Familiar analytic models are outlined such as the confidentiality/integrity/availability (CIA) security threat framework, and examples are used to illustrate how these different types of threats can degrade real assets. The course also includes an introduction to basic cyber security risk analysis, with an overview of how threat-asset matrices can be used to prioritize risk decisions. Threats, vulnerabilities, and attacks are examined and mapped in the context of system security engineering methodologies.",Created by:  New York University Tandon School of Engineering,"['Taught by:\xa0\xa0Dr. Edward G. Amoroso, Research Professor, NYU and CEO, TAG Cyber LLC']",Rated 4.7 out of 5 of 232 ratings,See all 56 reviews,2018-05-30,"['Home', 'Computer Science', 'Computer Security and Networks']",Introduction to Cyber Attacks,https://www.coursera.org/learn/intro-cyber-attacks
Course 2 of 4 in the Computer Security and Systems Management Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Microsoft Windows has been at the forefront of enterprise computing for several decades.  What most office workers see is the desktop side – such as Windows 7, 8 or 10.  This course explores what it takes to design and build the server side of Windows in an enterprise environment.  This course will explore everything from Windows Server installation to configuring users, to hardening the server operating system itself.  
This course is the second course in the System Management and Security Specialization focusing on enterprise system management.  The first week of this course provides an overview of how Windows operates in an enterprise environment and what it may look like in the real world.  Week 2 of the course will show you how Windows users interact with the system.  At the end of Week 2, you will be able to demonstrate how Windows authentication works at the end of Week 2.  Week 3 will explore authorization in a Windows environment.  At the end of Week 3, you will be able to differentiate between different authorization mechanisms and use different technologies to secure data within the environment.  Week 4 explores built in security features of Windows and demonstrates how to use each technology effectively and in what circumstances you would use what technology for what purpose. At the end of week 4, you will be able to determine which technology is the best technology to use to secure certain portions of the Windows operating system.",Created by:  University of Colorado System,"['Taught by:\xa0\xa0Greg Williams, Lecturer']",Rated 4.8 out of 5 of 31 ratings,See all 4 reviews,2018-05-30,"['Home', 'Information Technology', 'Security']",Windows Server Management and Security,https://www.coursera.org/learn/windows-server-management-security
,,,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: The purpose of this course is to review the material covered in the Fundamentals of Engineering (FE) exam to enable the student to pass it.  It will be presented in modules corresponding to the FE topics, particularly those in Civil and Mechanical Engineering.  Each module will review main concepts, illustrate them with examples, and provide extensive practice problems.",Created by:  Georgia Institute of Technology,"['Taught by:\xa0\xa0Dr. Philip Roberts, Professor']",Rated 4.6 out of 5 of 162 ratings,See all 36 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Fundamentals of Engineering Exam Review,https://www.coursera.org/learn/fe-exam
,,,Pass all graded assignments to complete the course.,English,Intermediate,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course is open to professionals interested in learning more about leadership in higher education for a changing demographic or interested in developing their own leadership skills. The very idea that individuals can be taught to lead is not without its skeptics. Reasonable people, even some scholars in the field, point to the important traits, skills, and attributes that are observed in many visible leaders and contend that certain qualities necessary for effective leadership are not easily transmitted. To accept this premise and conclude that some people are born as natural leaders and others cannot be expected to lead at all is to make a mistake at the other end of the logical spectrum. We believe that leadership can be taught as long as it is concurrently nurtured, that most people possess a constellation of strengths around which they can construct their own leadership philosophy and approach, and that leadership development programming—if done well—can be transformative for organizers and participants.

Course Level Objectives:
Understand the historical narrative of institutions as well as institutional structures that have created instances of inclusion and exclusion in colleges and universities. 
Describe how transformational leadership is enacted for diversity, equity, and inclusion in a complex and contested environment.
Compare legislative, governance, and public accountability and expectations in relation to contemporary issues in higher education.
Analyze the strategic diversity planning process and documents of a selected institution. 
Recommend innovations and opportunities for transformational change at various levels of the ecological model using the strategic diversity planning process as a tool.",Created by:  University of Michigan,"['Taught by:\xa0\xa0Dr. John C. Burkhardt , Professor of Clinical Practice, Special Assistant to the Provost for University Engagement ']",Rated 4.7 out of 5 of 27 ratings,See all 7 reviews,2018-05-30,"['Home', 'Personal Development']","Leading for Equity, Diversity and Inclusion in Higher Education",https://www.coursera.org/learn/leading-for-equity-diversity-inclusion
Course 2 of 7 in the Survey Data Collection and Analytics  Specialization ,"4 weeks of study, 2-4 hours/weeks",,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: This course presents research conducted to increase our understanding of how data collection decisions affect survey errors. This is not a “how–to-do-it” course on data collection, but instead reviews the literature on survey design decisions and data quality in order to sensitize learners to how alternative survey designs might impact the data obtained from those surveys.

The course reviews a range of survey data collection methods that are both interview-based (face-to-face and telephone) and self-administered (paper questionnaires that are mailed and those that are implemented online, i.e. as web surveys). Mixed mode designs are also covered as well as several hybrid modes for collecting sensitive information e.g., self-administering the sensitive questions in what is otherwise a face-to-face interview. The course also covers newer methods such as mobile web and SMS (text message) interviews, and examines alternative data sources such as social media. It concentrates on the impact these techniques have on the quality of survey data, including error from measurement, nonresponse, and coverage, and assesses the tradeoffs between these error sources when researchers choose a mode or survey design.",Created by:  University of Michigan,"['Taught by:\xa0\xa0Frederick Conrad, Ph.D., Research Professor, Survey Methodology']",Rated 4.5 out of 5 of 115 ratings,See all 22 reviews,2018-05-30,"['Home', 'Social Sciences', 'Psychology']","Data Collection: Online, Telephone and Face-to-face",https://www.coursera.org/learn/data-collection-methods
,"5 weeks of study, 1 hour/week",No special hardware required.,Pass all graded assignments to complete the course.,"English, Subtitles: Czech, German, Russian, Spanish",Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Around the world, we find ourselves facing global epidemics of obesity, Type 2 Diabetes and other predominantly diet-related diseases. To address these public health crises, we urgently need to explore innovative strategies for promoting healthful eating. There is strong evidence that global increases in the consumption of heavily processed foods, coupled with cultural shifts away from the preparation of food in the home, have contributed to high rates of preventable, chronic disease. In this course, learners will be given the information and practical skills they need to begin optimizing the way they eat. This course will shift the focus away from reductionist discussions about nutrients and move, instead, towards practical discussions about real food and the environment in which we consume it. By the end of this course, learners should have the tools they need to distinguish between foods that will support their health and those that threaten it. In addition, we will present a compelling rationale for a return to simple home cooking, an integral part of our efforts to live longer, healthier lives.

View the trailer for the course here: https://www.youtube.com/watch?v=z7x1aaZ03xU",Created by:  Stanford University,"['Taught by:\xa0\xa0Maya Adam, MD, Lecturer']","Rated 4.6 out of 5 of 6,340 ratings","See all 1,891 reviews",2018-05-30,"['Home', 'Life Sciences', 'Nutrition']",Stanford Introduction to Food and Health,https://www.coursera.org/learn/food-and-health
Course 4 of 5 in the Game Design: Art and Concepts Specialization ,"4 Weeks, 4 - 6 hours per week",,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: In this course you will explore concepts and approaches involved in creating successful character designs that can be applied to video games. Following a first week delving into some foundational concepts for successful character design, each of the remaining three weeks are structured as a ""master class"" where you will observe three professional character designers at work in the studio: Andy Ristaino (Adventure Time), Jacky Ke Jiang (Journey), and Robertryan Cory (SpongeBob SquarePants). Each designer will take on two different design challenges on the fly and address the various issues in designing characters for games, such as movement, expression, and technical limitations. At the end of each week you will have an opportunity to try out some of the concepts from that week's lesson on characters of your own design. 

This is a fun and engaging class especially useful for students interested in animation in film and TV as well as games, and is suitable for students of any drawing ability.",Created by:  California Institute of the Arts,"['Taught by:\xa0\xa0Fran Krause, Faculty, Character Animation']",Rated 4.6 out of 5 of 526 ratings,See all 133 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Character Design for Video Games,https://www.coursera.org/learn/game-character-design
Course 1 of 4 in the Secure Software Design Specialization ,"4 weeks, 1-2 hours/week",,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course talks about software development lifecycles a description/prescription for how we write software.  Design is a step in this life cycle, and the course explores the implications of this.  Design has a role in the life cycle; it is always there, regardless of the kind of life cycle we’re talking about.  Why is that?  Why was design considered as a step in this life cycle?",Created by:  University of Colorado System,"['Taught by:\xa0\xa0Albert Glock, Instructor']",Rated 4.6 out of 5 of 12 ratings,See all 2 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",Software Design as an Element of the Software Development Lifecycle,https://www.coursera.org/learn/software-design-development-life-cycle
Course 2 of 7 in the Patient Safety Specialization ,,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Safety culture is a facet of organizational culture that captures attitudes, beliefs, perceptions, and values about safety.  A culture of safety is essential in high reliability organizations and is a critical mechanism for the delivery of safe and high-quality care.  It requires a strong commitment from leadership and staff.  In this course, a safe culture is promoted through the use of identifying and reporting patient safety hazards, accountability and transparency, involvement with patients and families, and effective teamwork.",Created by:  Johns Hopkins University,['Taught by:\xa0\xa0Eileen Kasda'],Rated 4.8 out of 5 of 49 ratings,See all 5 reviews,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",Setting the Stage for Success: An Eye on Safety Culture and Teamwork (Patient Safety II),https://www.coursera.org/learn/patient-safety-culture
,"5 weeks of study, 8-10 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: The purpose of this course is to introduce you to current global challenges in conservation and development, including changes in both sectors.  This course will inspire you to rethink assumptions to address global challenges in conservation and development, and introduce you to new models and approaches that harness technological, behavioral, and financial innovation. This course will equip you with the insights, skills and approaches necessary to successfully overcome these obstacles.  In addition, this course will provide participants with the tools, models, and approaches to address global grand challenges in conservation and development, to question fundamental assumptions, and to create and execute new solutions. Course participants will be trained in the processes around innovation and design to address global grand challenges.  This includes content focused on constructing innovation pipelines, principals of design and engineering unique to the developing world and to conservation (Design for the Other 90%), on harnessing and developing disruptive technologies, principles of behavior and marketing, and on overcoming the challenges with setting up social ventures.

The course format will facilitate the development of a global community of innovators who will help solve the current and future grand challenges our planet faces in conservation and development, and will encourage thinking about how to do so that rethinks traditional assumptions and approaches within both conservation and development.  This course will leverage the incredible idealism and interest in social entrepreneurship, design, and innovation among the millennials, in the US and abroad, and is intended to appeal to those interested in the maker movement.   It also seeks to engage individuals in the developing world who are closest to the problems of conservation and development,  who would benefit from the approaches taught in the course, and who can leverage their own knowledge of local culture.",Created by:  Duke University,"['Taught by:\xa0\xa0Alex Dehgan, J.D., M.S., Ph.D, The Chanler Innovator in Residence and the Inaugural David M. Rubenstein Fellow']",Rated 4.6 out of 5 of 31 ratings,See all 10 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",Innovation and Design for Global Grand Challenges,https://www.coursera.org/learn/grand-challenges
Course 1 of 6 in the Foundations of Marketing Analytics Specialization ,"5 weeks of study, 2-3 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.3 starsAverage User Rating 4.3See what learners said,"About this course: With marketers are poised to be the largest users of data within the organization, there is a need to make sense of the variety of consumer data that the organization collects. Surveys, transaction histories and billing records can all provide insight into consumers’ future behavior, provided that they are interpreted correctly. In Introduction to Marketing Analytics, we introduce the tools that learners will need to convert raw data into marketing insights. The included exercises are conducted using Microsoft Excel, ensuring that learners will have the tools they need to extract information from the data available to them. The course provides learners with exposure to essential tools including exploratory data analysis, as well as regression methods that can be used to investigate the impact of marketing activity on aggregate data (e.g., sales) and on individual-level choice data (e.g., brand choices). 

To successfully complete the assignments in this course, you will require Microsoft Excel. If you do not have Excel, you can download a free 30-day trial here: https://products.office.com/en-us/try",Created by:  Emory University,"['Taught by:\xa0\xa0David Schweidel, Associate Professor of Marketing']",Rated 4.3 out of 5 of 92 ratings,See all 18 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Meaningful Marketing Insights,https://www.coursera.org/learn/meaningful-marketing-insights
Course  of 6 in the Internet of Things Specialization ,"6 weeks of study, 3-5 hours/week",,Pass all graded assignments to complete the course.,English,,4.4 starsAverage User Rating 4.4See what learners said,"About this course: Have you wondered how information from physical devices in the real world gets communicated to Smartphone processors?  Do you want to make informed design decisions about sampling frequencies and bit-width requirements for various kinds of sensors? Do you want to gain expertise to affect the real world with actuators such as stepper motors, LEDs and generate notifications?

In this course, you will learn to interface common sensors and actuators to the DragonBoard™ 410c hardware. You will then develop software to acquire sensory data, process the data and actuate stepper motors, LEDs, etc. for use in mobile-enabled products. Along the way, you’ll learn to apply both analog-to-digital and digital-to-analog conversion concepts. 

Learning Goals: After completing this course, you will be able to:

1.	Estimate sampling frequency and bit-width required for different sensors.
2.	Program GPIOs (general purpose input/output pins) to enable communication between the DragonBoard 410c and common sensors.
3.	Write data acquisition code for sensors such as passive and active infrared (IR) sensors, microphones, cameras, GPS, accelerometers, ultrasonic sensors, etc.
4.	Write applications that process sensor data and take specific actions, such as stepper motors, LED matrices for digital signage and gaming, etc.",Created by:  University of California San Diego,"['Taught by:\xa0\xa0Ganz Chockalingam, Principal Engineer', 'Taught by:\xa0\xa0Harinath Garudadri, Associate Research Scientist']",Rated 4.4 out of 5 of 84 ratings,See all 13 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Electrical Engineering']",Internet of Things: Sensing and Actuation From Devices,https://www.coursera.org/learn/internet-of-things-sensing-actuation
Course 4 of 5 in the Virtual Reality Specialization ," 4 weeks of study, 3-5 hours/week","You will need a virtual reality device, e.g. a smartphone VR device, Oculus Rift or HTC VIVE",Pass all graded assignments to complete the course.,English,Intermediate,4.4 starsAverage User Rating 4.4See what learners said,"About this course: Meeting another person is one of the most amazing experiences you can have in Virtual Reality. It is quite unlike communicating through any other medium except a real life face-to-face conversation. Because the other person is life size and shares a virtual space with you, body language works in a way that cannot be done on a flat screen. This course will enable you to create realistic social interactions in VR. 

You will learn about both the psychology of social interaction and the practical skills to implement it in Unity3D. We will take you through the basics of 3D character animation and how to create body language. You will learn about how to make characters that can respond to players’ speech and body language. You will also learn about avatars: the virtual representation of other players, and agents: computer controlled NPC characters and how to implement both of them. 

As many people have said before us, social is the future of VR. This course will help you become part of the future of Virtual Reality social experiences.","Created by:  University of London, Goldsmiths, University of London","['Taught by:\xa0\xa0 Dr Sylvia Xueni Pan,  Lecturer, Department of Computing  ', 'Taught by:\xa0\xa0Dr Marco Gillies, Senior Lecturer']",Rated 4.4 out of 5 of 16 ratings,See all 3 reviews,2018-05-30,"['Home', 'Computer Science', 'Design and Product']",Building Interactive 3D Characters and Social VR,https://www.coursera.org/learn/interactive-3d-characters-social-virtual-reality
Course 1 of 5 in the Requirements Engineering: Secure Software  Specifications Specialization ,"4 weeks, 1-2 hours a week",None,Pass all graded assignments to complete the course.,English,Beginner,4.2 starsAverage User Rating 4.2See what learners said,"About this course: In Software Requirements Elicitation for Secure Software Development, we're going to discuss the overall software requirements process as it applies  in waterfall, spiral, and agile models.  You'll learn about each of these processes and your goals as a software requirements analyst.  This is not an easy task! Who do you talk to, when, and what kind of knowledge are you trying to obtain, in any software life cycle? How do you handle obstacles as you go?
These are the questions we will focus on answering in this specialization.",Created by:  University of Colorado System,"['Taught by:\xa0\xa0Kristen Walcott-Justice, Assistant Professor']",Rated 4.2 out of 5 of 37 ratings,See all 7 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",Requirements Gathering for Secure Software Development,https://www.coursera.org/learn/requirements-gathering-secure
