Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course  of 2 in the Test Specialization - do not enroll Specialization ,8 - 10 hours per week,,Pass all graded assignments to complete the course.,English,Beginner,,About this course: DO NOT ENROLL IN THIS COURSE. This is not a real course. DO NOT ENROLL IN THIS COURSE. This is not a real course. DO NOT ENROLL IN THIS COURSE. This is not a real course. DO NOT ENROLL IN THIS COURSE. This is not a real course. DO NOT ENROLL IN THIS COURSE. This is not a real course. DO NOT ENROLL IN THIS COURSE. This is not a real course. DO NOT ENROLL IN THIS COURSE. This is not a real course. DO NOT ENROLL IN THIS COURSE. This is not a real course. DO NOT ENROLL IN THIS COURSE. This is not a real course.,Created by:  Coursera,['Taught by:\xa0\xa0Paul Robinson'],,,2018-05-30,"['Home', 'Life Sciences', 'Bioinformatics']",Test course three - do not enroll,https://www.coursera.org/learn/clone-test-three
,"5 weeks of study, 2-3 hours per week",,Pass all graded assignments to complete the course.,English,Beginner,,"About this course: In this course, featuring many researchers from the University of Zurich and international institutions, we will introduce you to some of the most vibrant cultural trends addressing landscape appreciation, degradation, protection, and rehabilitation that currently circulate in the Asian hemisphere. You will learn how they are critically reflected upon in the context of the environmental humanities, and observe how an interdisciplinary approach towards regional ecosystems past and present reaches out beyond pragmatic technological solutions to mitigate environmental damage. Environmental humanities strive to change people’s prevalent attitudes, values and behavioural patterns in order to redeem the rapidly globalizing crisis. 

Having acquainted yourself with the stories Asia’s landscapes – and landscape representations – tell about actual and possible human-nature relationships, you can compare and evaluate their potential to bring about the desired change and define your own range of actions as an informed stakeholder for creating a sustainable future. What is arguably no less intriguing: you will learn how to appreciate a broad range of eco-aesthetic forms that re-enchant our lives by creatively interacting with the more-than-human world.

You can follow the five modules of the course consecutively or just study the modules that interest you the most. If you want to earn a certificate, you need to complete all of the modules including the quizzes at the end of each module.

THESE ARE THE TOPICS OF THE 5 MODULES OF THIS COURSE:

Module 1: Concepts of landscape past and present and their cosmological underpinnings.

Module 2: Entangled landscapes comprising cultural flows of concepts and forms, contemporary gardens on the move, nostalgic elegies of demolished sites and rural reconstruction projects.

Module 3: Discussion of two religious communities in India (the Parsi-Zoroastrians and the Auroville community) and their relationship with the environment.

Module 4: Environmental debates tackling religious concepts and social practices and the problem of waste disposal in India.

Module 5: Environmental movements and the impact of Fukushima on attitudes towards nuclear energy in Japan, creative activism including arts projects and documentaries to protest against pollution and landscape degradation and raise environmental awareness in the Sinosphere, and emergent concepts for sustainable community life on the planet.",Created by:  University of Zurich,"['Taught by:\xa0\xa0Andrea Riemenschnitter, Prof.']",,,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Asian Environmental Humanities: Landscapes in Transition,https://www.coursera.org/learn/asian-environmental-humanities
,"6 weeks of study, 5-7 hours per week ",,Pass all graded assignments to complete the course.,English,Beginner,4.9 starsAverage User Rating 4.9See what learners said,"About this course: Metals are present everywhere around us and are one of the major materials upon which our economies are built. Economic development is deeply coupled with the use of metals. During the 20th century, the variety of metal applications in society grew rapidly. In addition to mass applications such as steel in buildings and aluminium in planes, more and more different metals are in use for innovative technologies such as the use of the speciality metal indium in LCD screens.  

A lot of metals will be needed in the future. It will not be easy to provide them. In particular in emerging economies, but also in industrialised countries, the demand for metals is increasing rapidly. Mining and production activities expand, and with that also the environmental consequences of metal production.  

In this course, we will explore those consequences and we will also explore options to move towards a more sustainable system of metals production and use. We will focus especially on the options to reach a circular economy for metals: keeping metals in use for a very long time, to avoid having to mine new ones.  

This course is based on the reports of the Global Metals Flows Group of the International Resource Panel that is part of UN Environment.  An important aspect that will come back each week, are the UN Sustainable Development Goals, the SDGs. Those are ambitious goals to measure our progress towards a more sustainable world. We will use the SDGs as a touching stone for the assessment of the metals challenge, as well as the solutions we present in this course to solve that challenge.",Created by:  Universiteit Leiden,"['Taught by:\xa0\xa0Ester van der Voet, Dr.']",Rated 4.9 out of 5 of 11 ratings,See all reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Environmental Science and Sustainability']",A Circular Economy of Metals: Towards a Sustainable Societal Metabolism,https://www.coursera.org/learn/circular-economy-metals
Course 1 of 4 in the Entrepreneurship: Launching an Innovative Business Specialization ,3-5 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, Portuguese (Brazilian), Chinese (Simplified)",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course assists aspiring and active entrepreneurs in developing great ideas into great companies. With strong economies presenting rich opportunities for new venture creation, and challenging economic times presenting the necessity for many to make their own job, the need to develop the skills to develop and act on innovative business opportunities is increasingly vital. 

Using proven content, methods, and models for new venture opportunity assessment and analysis, you will learn how to:

* Identify and analyze entrepreneurial opportunities;
* Enhance your entrepreneurial mindset;
* Improve your strategic decision-making; and 
* Build innovative business models.

Our goal is to demystify the startup process, and to help you build the skills to identify and act on innovative opportunities now, and in the future.

With this course, students experience a sampling of the ideas and techniques explored in the University of Maryland's master's degree in technology entrepreneurship, an innovative, 100% online program. Learn more at http://mte.umd.edu/landing.","Created by:  University of Maryland, College Park","['Taught by:\xa0\xa0Dr. James V. Green, Director of Entrepreneurship Education']",Rated 4.6 out of 5 of 415 ratings,See all 105 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,https://www.coursera.org/learn/innovative-ideas
,,,Pass all graded assignments to complete the course.,English,Intermediate,3.8 starsAverage User Rating 3.8See what learners said,"About this course: Hello everyone! Welcome to advanced neurobiology!

Neuroscience is a wonderful branch of science on how our brain perceives the external world, how our brain thinks, how our brain responds to the outside of the world, and how during disease or aging the neuronal connections deteriorate. We’re trying to understand the molecular, cellular nature and the circuitry arrangement of how nervous system works.

Through this course, you'll have a comprehensive understanding of basic neuroanatomy, electral signal transduction, movement and several diseases in the nervous system. 

This advanced neurobiology course is composed of 2 parts (Advanced neurobiology I and Advanced neurobiology II, and the latter will be online later). They are related to each other on the content but separate on scoring and certification, so you can choose either or both. It’s recommended that you take them sequentially and it’s great if you’ve already acquired a basic understanding of biology.

Thank you for joining us!",Created by:  Peking University,"['Taught by:\xa0\xa0Yan Zhang, Professor', 'Taught by:\xa0\xa0Yulong Li, Research Fellow']",Rated 3.8 out of 5 of 214 ratings,See all 58 reviews,2018-05-30,"['Home', 'Life Sciences', 'Biology']",Advanced Neurobiology I,https://www.coursera.org/learn/advanced-neurobiology1
Course 1 of 4 in the Business English Specialization ,"6 weeks of study, 1-2 hours per week",,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish",Intermediate,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Are you a business executive or a manager who uses English in your career? Then you know that good business communication in English requires focus, vocabulary, and specific linguistic structures. In this course, you will follow along a recently promoted manager as she builds and leads her team to success. Together, you will practice the language and styles of communication  needed in English for
•	Recruiting and training a professional team to work together with integrity and respect
•	Managing and participating in well-organized meetings
•	Making telephone conferences more efficient
•	Writing professional emails that are easy to read
The activities in this course will give you the opportunity to share your experience and receive immediate feedback from other business professionals around the world.",Created by:  Arizona State University,"['Taught by:\xa0\xa0Wanda Huber, International Educator', 'Taught by:\xa0\xa0Andrea Mürau Haraway, International Educator', 'Taught by:\xa0\xa0Jenny Young, International Educator']",Rated 4.7 out of 5 of 145 ratings,See all 36 reviews,2018-05-30,"['Home', 'Language Learning', 'Learning English']",Business English: Management and Leadership,https://www.coursera.org/learn/management-leadership-english
,,,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This MOOC explores different aspects of intercultural management, including teams, leadership, Human Resource Management, marketing and negotiations. When you complete this MOOC, you will have a richer understanding of the concept of culture, and how culture influences the way that individuals behave. 

You will also get a deeper knowledge about how culture shapes management practices in international organizations. We will introduce you to a number of experts in the field of intercultural management who will discuss the challenges and the benefits of dealing with employees on a global level. 

Moreover, we will share with you insights from our own research to illustrate recent developments in the field of intercultural management. During the MOOC we will provide you with a variety of concepts and tools that empower you to successfully interact with people from other cultures to achieve your desired personal and business-related goals.

Please have a look at the teaser available at :  https://www.youtube.com/watch?v=LVze_O6vjKI",Created by:  ESCP Europe,"['Taught by:\xa0\xa0Kerstin Alfes, Professor of Organisation and Human Resource Management', 'Taught by:\xa0\xa0Robert Wilken, Professor of International Marketing', 'Taught by:\xa0\xa0Chiara Succi, Professor of Organizational Behavior', 'Taught by:\xa0\xa0Marion Festing, Professor of Human Resource Management and Intercultural Leadership']",Rated 4.6 out of 5 of 80 ratings,See all 21 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Intercultural Management,https://www.coursera.org/learn/intercultural
Course 2 of 3 in the Mathematics for Machine Learning Specialization ,"6 weeks of study, 2-5 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course offers a brief introduction to the multivariate calculus required to build many common machine learning techniques. We start at the very beginning with a refresher on the “rise over run” formulation of a slope, before converting this to the formal definition of the gradient of a function. We then start to build up a set of tools for making calculus easier and faster. Next, we learn how to calculate vectors that point up hill on multidimensional surfaces and even put this into action using an interactive game. We take a look at how we can use calculus to build approximations to functions, as well as helping us to quantify how accurate we should expect those approximations to be. We also spend some time talking about where calculus comes up in the training of neural networks, before finally showing you how it is applied in linear regression models. This course is intended to offer an intuitive understanding of calculus, as well as the language necessary to look concepts up yourselves when you get stuck. Hopefully, without going into too much detail, you’ll still come away with the confidence to dive into some more focused machine learning courses in future.",Created by:  Imperial College London,"['Taught by:\xa0\xa0Samuel J. Cooper, Lecturer', 'Taught by:\xa0\xa0David Dye, Professor of Metallurgy', 'Taught by:\xa0\xa0A.\xa0Freddie Page, Strategic Teaching Fellow']",Rated 4.7 out of 5 of 215 ratings,See all 31 reviews,2018-05-30,"['Home', 'Math and Logic']",Mathematics for Machine Learning: Multivariate Calculus,https://www.coursera.org/learn/multivariate-calculus-machine-learning
,10-15 hours of lectures and assessments,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Dog Emotion and Cognition will introduce you to the exciting new study of dog psychology, what the latest discoveries tell us about how dogs think and feel about us, and how we can use this new knowledge to further strengthen our relationship with our best friends.",Created by:  Duke University,"['Taught by:\xa0\xa0Brian Hare, Associate Professor']","Rated 4.6 out of 5 of 1,955 ratings",See all 575 reviews,2018-05-30,"['Home', 'Life Sciences', 'Animals and Veterinary Science']",Dog Emotion and Cognition,https://www.coursera.org/learn/dog-emotion-and-cognition
,,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, Korean, Chinese (Simplified)",Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course examines the transformation of Korean society beginning around the turn of the 20th century to contemporary times. In particular, it explores how shifting categories of masculinity, and by contrast, femininity have impacted upon, and in turn been influenced by social, cultural, and political change. Using multiple disciplinary lenses, we will critically examine how gender intersects with political, social, and economic developments starting with the Confucianization of Korean society during the Joseon Dynasty (1392-1910) up to the contemporary moment of globalization and neoliberal reform. The class will draw on a variety of topics such as traditional views of women, religion, race, class, education, patriarchy, sexuality, imperialism, modernity, war, globalization, the diaspora, among others. Special attention will be placed on the historical, transnational and transdisciplinary connections.",Created by:  Yonsei University,"['Taught by:\xa0\xa0Hyun Mee Kim, Professor', 'Taught by:\xa0\xa0Yoo Theodore Jun, Professor']",Rated 4.7 out of 5 of 48 ratings,See all 11 reviews,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']","Gender, Family, and Social Change in Contemporary South Korea",https://www.coursera.org/learn/social-change-korea
,2-3 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Whether your interest lies in solving the world’s biggest problems, creating the next commercial success or addressing something closer to home, this course will give you a toolbox to vet your ideas and test them in the real world.",Created by:  The University of North Carolina at Chapel Hill,"['Taught by:\xa0\xa0Professor Buck  Goldstein, University Entrepreneur in Residence and Professor of the Practice', 'Taught by:\xa0\xa0Dr. Holden Thorp, PhD , Provost and Professor of Chemistry and Medicine']",Rated 4.6 out of 5 of 125 ratings,See all 32 reviews,2018-05-30,"['Home', 'Business', 'Business Strategy']",What’s Your Big Idea?,https://www.coursera.org/learn/big-ideas
,2-3 hours/week,,Pass all graded assignments to complete the course.,English,Beginner,,"About this course: Everyone knows that energy is essential for sustaining life. How can you define energy in life? Have ever thought about ways of how carbohydrates like glucose from your diet can be used for extracting energy? A scientific field that focuses on energy production and flow though living cells and organisms is called bioenergetics. Energy metabolism covers various biochemical ways of energy transformation and regulatory mechanisms of over thousands chemical reactions. Without fine control of those metabolic processes, cells and organisms cannot maintain activities linked to life. 

This 7 week-course will give you a clear introduction to the basic fundamentals of energy metabolism.  We will first establish the concept of energy metabolism and subsequently examine biochemical steps involved in energy production from glucose oxdiation as well as glucose synthesis via photosynthesis. We will also learn about metabolic reactions related to fat as well as regulatory actions among different organs. Finally, dysregulated energy metabolism in pathological conditions such as diabetes and cancer will be discussed. 

Everyone knows that energy is essential for sustaining life. How can you define energy in life? Have ever thought about ways of how carbohydrates like glucose from your diet can be used for extracting energy? A scientific field that focuses on energy production and flow though living cells and organisms is called bioenergetics. Energy metabolism covers various biochemical ways of energy transformation and regulation of thousands of chemical reactions. Without fine regulation of those metabolic processes, cells and organisms cannot maintain activities linked to life. 

This 7 week-course will give you a clear introduction to the basic fundamentals of energy metabolism.  We will first establish the concept of energy metabolism and subsequently examine biochemical processes involved in energy production as well as photosynthesis. We will also learn about metabolic reactions related to fa as well as regulatory actions among different organs. Finally, dysregulated energy metabolism in pathological conditions such as diabetes and cancer will be discussed.",Created by:  Korea Advanced Institute of Science and Technology,"['Taught by:\xa0\xa0Seyun Kim, Assistant Professor']",Rated 4.9 out of 5 of 12 ratings,,2018-05-30,"['Home', 'Life Sciences', 'Biology']",Biochemical Principles of Energy Metabolism,https://www.coursera.org/learn/energy-metabolism
