Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 3 of 4 in the Learn Mandarin Chinese Specialization ,"5 weeks, about 3 hours per week.",,Pass all graded assignments to complete the course.,"English, Subtitles: German",Beginner,4.9 starsAverage User Rating 4.9See what learners said,"About this course: Mandarin Chinese 3: Chinese for beginners is a beginner's course of Mandarin Chinese in continuation of Mandarin Chinese 2: Chinese for beginners. It uses lectures, short plays, interactive exercises and cultural tips to help learners build a fundamental capability of oral Chinese in real-life situations. At the end of the 5-lesson course, the learners will reach the following proficiency: 
♦ 500 words
♦ 60 language points
♦ handling 15 real-life situations.
Completing ""Learn Mandarin Chinese 2: Chinese for beginners"" or having attended  Chinese courses of any types for at least 30 hours is the prerequisite.",Created by:  Shanghai Jiao Tong University,"['Taught by:\xa0\xa0Wang Jun, Associate Professor', 'Taught by:\xa0\xa0An Na, Ph.D., Lecturer ']",Rated 4.9 out of 5 of 35 ratings,See all 7 reviews,2018-05-30,"['Home', 'Language Learning', 'Other Languages']",Mandarin Chinese 3: Chinese for Beginners,https://www.coursera.org/learn/mandarin-chinese-3
,"11 weeks of study, 4-6 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Romanian",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Former U.S. Secretary of the Treasury Timothy F. Geithner and Professor Andrew Metrick survey the causes, events, policy responses, and aftermath of the recent global financial crisis.",Created by:  Yale University,"['Taught by:\xa0\xa0Andrew Metrick, Michael H. Jordan Professor of Finance and Management', 'Taught by:\xa0\xa0Timothy Geithner, Lecturer in Management, Yale SOM, Former U.S. Secretary of the Treasury']","Rated 4.8 out of 5 of 1,110 ratings",See all 234 reviews,2018-05-30,"['Home', 'Social Sciences', 'Economics']",The Global Financial Crisis,https://www.coursera.org/learn/global-financial-crisis
,3-6 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Italian, Spanish, Chinese (Simplified)",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Managing a company in the food and beverage industry is a fascinating task.

Food and beverage products are so deeply rooted in the culture of most countries that making and selling them is not only a matter of making and selling good and tasty products, but products that nurture people's body, soul, and heart. Given this, it's not difficult to see that the task quickly becomes complex.

The objective of this course is twofold: first, we will focus on contemporary challenges that managers and entrepreneurs in food and beverage businesses should be able to face; and second, we will provide models and tools to design and implement appropriate courses of action to satisfy customers and build an advantage over the competition.

This course is made up of four modules and an introduction, each exploring one dilemma that food and beverage companies face. You will be presented with a set of video lectures and guest speakers. These lectures combine an accessible introduction to specific topics integrated with interviews of managers and experts that will give precious insights and examples to the participants.

To enhance your learning experience with us, we will make a Documentary on the Excellences of the Modena District available for you, which is in a format that we have developed specifically for this course in order to give you the chance to experience first-hand the territory as our on-campus students usually do.

Each module is paired with an evaluated quiz and weekly discussion forums to reflect on the variety of the F&B world, its complexity, and the power of the network that we will build together during the course.

Successful completion of the quizzes is required for a course certificate as explained in the Grading Policy.

Below the guest speakers of the course:

Masterchef Italia Sky – Nils Hartmann, Head of Movie Channels at Sky Italia – www.masterchef.sky.it
Eataly - Paolo Bongiovanni, Marketing Director Italy – www.eataly.net
Berlucchi – Paolo Ziliani, Owner – www.berlucchi.it
Joia Restaurant – Alta Cucina Naturale – Pietro Leemann, Owner and Chef – www.joia.it
Branca – Nicolò Branca, Owner – www.branca.it
Barilla – Giuseppe Morici, President Region Europe – www.barilla.com
Proyecto Expo 2015 Chile – Guillermo Ariztia, Chile Pavillon Director – www.expomilan.cl
Winery Il Cavallante, Milano – Sergio Morpurgo, Owner
Heineken – Floris Cobelens, Marketing Director – www.heineken.com
TRDN – Martin Oetting, Managing Director – www.trnd.com
GROM – Federico Grom, Owner and Founder – www.grom.it/en
Tetra Pak – Matthew Hatton, Director Competitor Intelligence – www.tetrapak.com
BioHombre – Matteo Panini, CEO – www.hombre.it
Acetaia Maletti – Carmen & Claudio Maletti
Cantine Riunite & CIV – Vanni Lusetti, CEO; Francesca Benini, Sales & Marketing Manager; Elena Lottici, Export Manager; Mario Vandi, Brand Manager – www.riunite.it
GlemGas – Marco Guerzoni, Program Product Manager – www.glemgas.com
Bibendum Catering – LaFranceschetta58 – Sabrina Lazzereschi & Marta Pulini, Owners and Founders – www.bibendumcatering.it , www.franceschetta58.it

DISCLAIMER - Since most of the videos are conducted with those whose native language is not English, we have decided to sometimes preserve their more emphatic speech to keep a tighter match between the audio and the subtitles.",Created by:  Università Bocconi,"['Taught by:\xa0\xa0Gabriele Troilo, Associate Professor']",Rated 4.8 out of 5 of 806 ratings,See all 219 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Food & Beverage Management,https://www.coursera.org/learn/food-beverage-management
Course 5 of 5 in the Foundations of Management Specialization ,"5 weeks of study, 0.5-1.5 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: When does an opportunity to increase the bottom line become a liability for long-term brand sustainability and profitability? That is the question that GAS GAS, an off-road motorcycle manufacturer, is confronting. 

In this culminating course, it’s time to use the business tools you have learned throughout the specialization to solve this real business problem. To help you as you develop a solution to the GAS GAS dilemma, in the Capstone you will also learn a six-step analysis of business problems methodology. By the end of the course, you will understand how to weave together considerations from accounting, finance, marketing and organizational behavior in order to arrive at a sound decision that will positively impact the firm’s future.",Created by:  IESE Business School,"['Taught by:\xa0\xa0Carlos García Pont, Professor']",Rated 4.5 out of 5 of 14 ratings,See all reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Analysis of Business Problems,https://www.coursera.org/learn/analysis-business-problem-iese
Course 1 of 4 in the Computer Communications Specialization ,"5 weeks of study, 2-5 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: In this course, we trace the evolution of networks and identify the key concepts and functions that form the basis for layered architecture. We introduce examples of protocols and services that are familiar to the students, and we explain how these services are supported by networks. Further, we explain fundamental concepts in digital communication, and focus on error control techniques that include parity check, polynomial code, and Internet checksum. Students will be required to have some previous programming experience in C-programming (C++/Java), some fundamental knowledge of computer organization and IT architecture and a background in computer science is a plus.",Created by:  University of Colorado System,"['Taught by:\xa0\xa0Xiaobo Zhou, Professor, Interim Dean']",Rated 4.6 out of 5 of 128 ratings,See all 21 reviews,2018-05-30,"['Home', 'Computer Science', 'Computer Security and Networks']",Fundamentals of Network Communication,https://www.coursera.org/learn/fundamentals-network-communications
,"4 weeks of study, aproximately 3 hours a week",,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Making architecture offers a unique insight into the mind and work of an Architect, starting with the basics of the profession and culminating with the production of a scaled site model.  The course should act as ideal preparation for those interested in undertaking an undergraduate degree in Architecture, although its flexible, intriguing and enjoyable content makes it accessible for all those looking to increase their knowledge in the field.

Delivered primarily by Professors from the IE School of Architecture and design in Segovia (Spain), the course begins by examining the mind-set of an Architect - asking how they think and what they do to train their creative minds, moving on to using inspiration from the environment to stimulate design ideas.  Finally, the course concludes by looking at some of the more technical aspects of Architecture - such as composition, form, space and hierarchy - and stressing the importance of creating a story that helps define your design.

This fascinating content is delivered principally from the stunning design studio at the IE school of Architecture and features external videos from a few beautiful locations in the city of Segovia.  Finally, it includes interviews from Pritzker Prize executive director - and Dean of the school of Architecture and design at IE - Martha Thorne, with a number of award winning practising architects such as Sarah Wigglesworth and Cristoph Ingenhoven.","Created by:  IE Business School, IE School of Architecture & Design","['Taught by:\xa0\xa0Nenad Katic, Professor', 'Taught by:\xa0\xa0Manuel Perez Romero, Professor', 'Taught by:\xa0\xa0David Jeffrey Goodman, Director of Undergraduate Studies in Architecture']",Rated 4.7 out of 5 of 109 ratings,See all 27 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Making Architecture,https://www.coursera.org/learn/making-architecture
,,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course is designed to cover subjects in advanced high school chemistry courses, correlating to the standard topics as established by the American Chemical Society. This course is a precursor to the Advanced Chemistry Coursera course. Areas that are covered include atomic structure, periodic trends, compounds, reactions and stoichiometry, bonding, and thermochemistry.",Created by:  University of Kentucky,"['Taught by:\xa0\xa0Dr. Allison Soult, Lecturer', 'Taught by:\xa0\xa0Dr. Kim Woodrum, Sr. Lecturer']",Rated 4.6 out of 5 of 456 ratings,See all 122 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Chemistry']",Chemistry,https://www.coursera.org/learn/chemistry-1
,,N/A,Pass all graded assignments to complete the course.,English,Intermediate,5.0 starsAverage User Rating 5.0See what learners said,"About this course: Are you a teacher in higher education wanting to get the best out of your students and assessments? Then on behalf of Risbo, Erasmus University Rotterdam, we would like to welcome you to this MOOC on Assessment in Higher Education. In this MOOC we will guide you through the different phases of preparing, creating and evaluating the assessments in your course. 

After participating in this MOOC, you will be able to:
1.	Design an assessment that is constructively aligned (content, level, methods) with the course objectives and activities
2.	Apply the quality criteria with respect to validity, reliability and transparency for construction of assessments and assessment items
3.	Analyze the assessment output and results, assess the quality of the assessment and make decisions about students’ grades accordingly 
4.	Formulate future improvements for an assessment

For the assignments, you will be working with your own teaching materials. For example you will create your own assessment plan for your course. Next to that you will become part of a learning community with teachers from all over the world.

We are offering you instructional videos, interviews, animations and checklists. In addition to these, there will be course activities, such as assessments, and discussion prompts. By participating in this MOOC, you will find answers to the following questions:

•	What is the role of assessment? 
•	How can you select the right methods of assessment for your course? 
•	What is constructive alignment? 
•	How can an assessment plan and matrix help you in the construction of assessments? 
•	Is it possible to make an absolute reliable and valid assessment? 
•	How can the formulation of good assessment questions have an impact on that? 
•	What is the role of feedback? 
•	How can rubrics help with providing feedback? 
•	What are the things to consider when performing an exam or item analysis? What aspects should you look out for? 
•	How do you draw conclusions from an exam analysis and make plans for future improvements? 
•	If good students fail on certain questions, what does this say about the question… or about your teaching?

Are you ready for enhancing your teaching skills? Then take this journey with us.",Created by:  Erasmus University Rotterdam,"['Taught by:\xa0\xa0Marit Nieuwenhuys, Educational Advisor', 'Taught by:\xa0\xa0Remy Fermont, Educational Advisor', 'Taught by:\xa0\xa0Mandy Hollander, Educational Advisor', 'Taught by:\xa0\xa0Kris Stabel, Educational Advisor', 'Taught by:\xa0\xa0Sanne van Herpen, Educational Advisor', 'Taught by:\xa0\xa0Berry Nijveld, Educational Advisor']",Rated 5 out of 5 of 10 ratings,See all 5 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",Assessment in Higher Education: Professional Development for Teachers,https://www.coursera.org/learn/assessment-higher-education
,"6 weeks of study, 2-4 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Synbio is a diverse field with diverse applications, and the different contexts (e.g., gain-of-function research, biofuels) raise different ethical and governance challenges. The objective of this course is to increase learners’ awareness and understanding of ethical and policy/governance issues that arise in the design, conduct and application of synthetic biology. The course will begin with a short history of recombinant DNA technology and how governance of that science developed and evolved, and progress through a series of areas of application of synbio. 

Content will be presented in many forms, including not only reading and lectures, but also recorded and live interviews and discussions with scientists, ethicists and policy makers. Learners will have the opportunity to think, write and talk about the issues and challenges in their own work and in real-life case examples. A final project will engage students in the development of governance models for synbio.",Created by:  Johns Hopkins University,"['Taught by:\xa0\xa0Debra JH Mathews, PhD, MA, Assistant Director for Science Programs']",Rated 4.6 out of 5 of 10 ratings,See all 4 reviews,2018-05-30,"['Home', 'Life Sciences', 'Biology']","Engineering Life: Synbio, Bioethics & Public Policy",https://www.coursera.org/learn/synbioethics
,"2 weeks of study, 3-4 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Simplified)",Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: This course will demonstrate how 3D printers work, show what people make with them, and examine the 3D printing ecosystem. It will also explore the future of 3D printing and discuss how this technology will revolutionize our world. The course materials include informative video lectures, on-location interviews with a variety of 3D printing experts, and engaging hands-on exercises. Learners who complete this introductory course will have a solid understanding of 3D printing and its revolutionary potential, and will be able to print and customize 3D designs.

This course was listed in the top 50 MOOC's of all time by Class-Central (https://www.class-central.com/report/top-moocs/)",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Aric Rindfleisch, John M. Jones Professor of Marketing']",Rated 4.7 out of 5 of 630 ratings,See all 185 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",The 3D Printing Revolution,https://www.coursera.org/learn/3d-printing-revolution
Course 3 of 4 in the Applied Cryptography Specialization ,2-5 hours/week,,Pass all graded assignments to complete the course.,English,Intermediate,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Welcome to Asymmetric Cryptography and Key Management! 

In asymmetric cryptography or public-key cryptography, the sender and the receiver use a pair of public-private keys, as opposed to the same symmetric key, and therefore their cryptographic operations are asymmetric. This course will first review the principles of asymmetric cryptography and describe how the use of the pair of keys can provide different security properties. Then, we will study the popular asymmetric schemes in the RSA cipher algorithm and the Diffie-Hellman Key Exchange protocol and learn how and why they work to secure communications/access. Lastly, we will discuss the key distribution and management for both symmetric keys and public keys and describe the important concepts in public-key distribution such as public-key authority, digital certificate, and public-key infrastructure. This course also describes some mathematical concepts, e.g., prime factorization and discrete logarithm, which become the bases for the security of asymmetric primitives, and working knowledge of discrete mathematics will be helpful for taking this course; the Symmetric Cryptography course (recommended to be taken before this course) also discusses modulo arithmetic.

This course is cross-listed and is a part of the two specializations, the Applied Cryptography specialization and the Introduction to Applied Cryptography specialization.",Created by:  University of Colorado System,"['Taught by:\xa0\xa0Sang-Yoon Chang, Assistant Professor']",Rated 4.5 out of 5 of 26 ratings,See all 3 reviews,2018-05-30,"['Home', 'Computer Science', 'Computer Security and Networks']",Asymmetric Cryptography and Key Management,https://www.coursera.org/learn/asymmetric-crypto
