Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 1 of 5 in the Interviewing and Resume Writing in English Specialization ,,,Pass all graded assignments to complete the course.,English,Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course, the first in the ""Interviewing and Resume Writing in English"" specialization, guides you to discover the interests, talents and competencies that you can use to find and do work that leverages your strengths, passions and who you are as a person, so you can start doing work that matters to you and to the world. Whether you already have a career and are looking to move forward, whether you’re looking to change careers, whether you’re starting out in the world of work, whether you’re coming back into the world of work after some time away – this course will help you see your path more clearly and will teach you how to communicate your value to an employer in a way that he or she can immediately recognize.

After completing this course, you will be able to 1) use your individual cognitive, social and emotional traits, together with areas of interest, to discover how to find the future jobs that can give you the greatest satisfaction; 2) identify transferable skills of greatest value to the employers who have the jobs you’re interested in; 3) apply a simple strategy for presenting your skills to an employer in an effective and convincing fashion.","Created by:  University of Maryland, College Park","['Taught by:\xa0\xa0Charles Duquette, Lecturer/Marketing Coordinator']",Rated 4.6 out of 5 of 128 ratings,See all 24 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Interview Research and Preparation,https://www.coursera.org/learn/interview-preparation
,Customizable based on your level of interest,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish, Chinese (Simplified)",Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course offers an introduction to the functions of individual decision-makers—both consumers and producers—within the larger economic system. Emphasis is on the nature and functions of product markets, the theory of the firm under varying conditions of competition and monopoly, and the role of government in promoting efficiency in the economy.

Most people make the incorrect assumption that economics is ONLY the study of money. My primary goal in this course is to shatter this belief. During this course, we will be addressing the above questions as well as many more relating to:

-the environment
-love and marriage
-crime
-labor markets
-education
-politics
-sports
-business

My main goal is to show you the way economists think and how to use this analytical system to answer questions related not only to these and other important human issues, but to anything you end up doing with your life after this class. After all, as you will quickly find out, I believe that everything is economics!",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Dr. José J. Vázquez-Cognet, Clinical Professor']",Rated 4.8 out of 5 of 577 ratings,See all 126 reviews,2018-05-30,"['Home', 'Social Sciences', 'Economics']",Microeconomics Principles,https://www.coursera.org/learn/microeconomics
Course 4 of 5 in the Deep Learning Specialization ,"4 weeks of study, 4-5 hours/week","None currently, unless you'd like to download Jupyter Notebooks locally for offline work.",Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Traditional)",Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course will teach you how to build convolutional neural networks and apply it to image data. Thanks to deep learning, computer vision is working far better than just two years ago, and this is enabling numerous exciting applications ranging from safe autonomous driving, to accurate face recognition, to automatic reading of radiology images. 

You will:
- Understand how to build a convolutional neural network, including recent variations such as residual networks.
- Know how to apply convolutional networks to visual detection and recognition tasks.
- Know to use neural style transfer to generate art.
- Be able to apply these algorithms to a variety of image, video, and other 2D or 3D data.

This is the fourth course of the Deep Learning Specialization.",Created by:  deeplearning.ai,"['Taught by:\xa0\xa0Andrew Ng, Co-founder, Coursera; Adjunct Professor, Stanford University; formerly head of Baidu AI Group/Google Brain', 'Taught by:\xa0\xa0Head Teaching Assistant - Kian Katanforoosh, Adjunct Lecturer at Stanford University, deeplearning.ai, Ecole Centrale Paris', 'Taught by:\xa0\xa0Teaching Assistant - Younes Bensouda Mourri, Mathematical & Computational Sciences, Stanford University, deeplearning.ai']","Rated 4.8 out of 5 of 10,432 ratings","See all 1,489 reviews",2018-05-30,"['Home', 'Data Science', 'Machine Learning']",Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks
,"6 weeks of study, 3-4 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Simplified)",Intermediate,4.8 starsAverage User Rating 4.8See what learners said,"About this course: What is  fluid-solid interactions  ?  It is what happens when the  motions of a fluid and of a solid are somehow coupled. This happens  all the time,  around you when leaves flutter in the wind,  inside you when your heart beats, above you when wings of a plane vibrate, under the sea... The idea behind this MOOC  is to give you the basic tools to  be able to predict and eventually mitigate   things called  flutter, galloping, sloshing, vortex-induced vibrations, added mass,  to cite a few. 

We are going to consider  any  possible domains of applications  such as civil engineering,  aerospace engineering, nuclear engineering , ocean engineering, biomechanics and even food  processing !

This is why we  called the course “Fundamentals of Fluid Solid Interactions ”. There are so many phenomena and so many models  that  we   need to work together on the basic mechanisms .

If  you want to see how fluid-solid interactions work,  and be able to use that knowledge, join us !

 A first session of the course was run in early 2016, with learners from over 100 countries. It is now  available with subtitles, in English and now in Chinese.

See the  video  at http://goo.gl/YKSMnD",Created by:  École Polytechnique,"['Taught by:\xa0\xa0Emmanuel de Langre, Professor', 'Taught by:\xa0\xa0Xavier Amandolese, Lecturer', 'Taught by:\xa0\xa0Olivier Doaré, Professor']",Rated 4.8 out of 5 of 140 ratings,See all 40 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Mechanical Engineering']",Fundamentals of Fluid-Solid Interactions,https://www.coursera.org/learn/fluid-solid-interaction
Course 3 of 5 in the Functional Programming in Scala Specialization ,,,Pass all graded assignments to complete the course.,English,Intermediate,4.4 starsAverage User Rating 4.4See what learners said,"About this course: With every smartphone and computer now boasting multiple processors, the use of functional ideas to facilitate parallel programming is becoming increasingly widespread. In this course, you'll learn the fundamentals of parallel programming, from task parallelism to data parallelism. In particular, you'll see how many familiar ideas from functional programming map perfectly to to the data parallel paradigm. We'll start the nuts and bolts how to effectively parallelize familiar collections operations, and we'll build up to parallel collections, a production-ready data parallel collections library available in the Scala standard library. Throughout, we'll apply these concepts through several hands-on examples that analyze real-world data, such as popular algorithms like k-means clustering.

Learning Outcomes. By the end of this course you will be able to:

- reason about task and data parallel programs,
- express common algorithms in a functional style and solve them in parallel,
- competently microbenchmark parallel code,
- write programs that effectively use parallel collections to achieve performance

Recommended background: You should have at least one year programming experience. Proficiency with Java or C# is ideal, but experience with other languages such as C/C++, Python, Javascript or Ruby is also sufficient. You should have some familiarity using the command line. This course is intended to be taken after Functional Program Design in Scala: https://www.coursera.org/learn/progfun2.",Created by:  École Polytechnique Fédérale de Lausanne,"['Taught by:\xa0\xa0Prof. Viktor Kuncak, Associate Professor', 'Taught by:\xa0\xa0Dr. Aleksandar Prokopec, Principal Researcher']","Rated 4.4 out of 5 of 1,239 ratings",See all 197 reviews,2018-05-30,"['Home', 'Computer Science', 'Software Development']",Parallel programming,https://www.coursera.org/learn/parprog1
Course 1 of 4 in the Machine Learning Specialization ,"6 weeks of study, 5-8 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Korean, Vietnamese, Chinese (Simplified)",,4.6 starsAverage User Rating 4.6See what learners said,"About this course: Do you have data and wonder what it can tell you?  Do you need a deeper understanding of the core ways in which machine learning can improve your business?  Do you want to be able to converse with specialists about anything from regression and classification to deep learning and recommender systems?

In this course, you will get hands-on experience with machine learning from a series of practical case-studies.  At the end of the first course you will have studied how to predict house prices based on house-level features, analyze sentiment from user reviews, retrieve documents of interest, recommend products, and search for images.  Through hands-on practice with these use cases, you will be able to apply machine learning methods in a wide range of domains.

This first course treats the machine learning method as a black box.  Using this abstraction, you will focus on understanding tasks of interest, matching these tasks to machine learning tools, and assessing the quality of the output. In subsequent courses, you will delve into the components of this black box by examining models and algorithms.  Together, these pieces form the machine learning pipeline, which you will use in developing intelligent applications.

Learning Outcomes:  By the end of this course, you will be able to:
   -Identify potential applications of machine learning in practice.  
   -Describe the core differences in analyses enabled by regression, classification, and clustering.
   -Select the appropriate machine learning task for a potential application.  
   -Apply regression, classification, clustering, retrieval, recommender systems, and deep learning.
   -Represent your data as features to serve as input to machine learning models. 
   -Assess the model quality in terms of relevant error metrics for each task.
   -Utilize a dataset to fit a model to analyze new data.
   -Build an end-to-end application that uses machine learning at its core.  
   -Implement these techniques in Python.",Created by:  University of Washington,"['Taught by:\xa0\xa0Carlos Guestrin, Amazon Professor of Machine Learning', 'Taught by:\xa0\xa0Emily Fox, Amazon Professor of Machine Learning']","Rated 4.6 out of 5 of 7,115 ratings","See all 1,715 reviews",2018-05-30,"['Home', 'Data Science', 'Machine Learning']",Machine Learning Foundations: A Case Study Approach,https://www.coursera.org/learn/ml-foundations
Course 3 of 6 in the Power Electronics Specialization ,,,Pass all graded assignments to complete the course.,English,,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course teaches how to design a feedback system to control a switching converter. The equivalent circuit models derived in the previous courses are extended to model small-signal ac variations. These models are then solved, to find the important transfer functions of the converter and its regulator system. Finally, the feedback loop is modeled, analyzed, and designed to meet requirements such as output regulation, bandwidth and transient response, and rejection of disturbances.

Upon completion of this course, you will be able to design and analyze the feedback systems of switching regulators.

This course assumes prior completion of courses Introduction to Power Electronics and Converter Circuits.",Created by:  University of Colorado Boulder,"['Taught by:\xa0\xa0Dr. Robert Erickson, Professor']",Rated 4.8 out of 5 of 274 ratings,See all 51 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Electrical Engineering']",Converter Control,https://www.coursera.org/learn/converter-control
,12-24 hours of videos and quizzes,,Pass all graded assignments to complete the course.,"English, Subtitles: Spanish",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: The Music of the Beatles will track the musical development of the band, starting from the earliest days in Liverpool and Hamburg, moving through the excitement of Beatlemania, the rush of psychedelia, and the maturity of Abbey Road. While the focus will be on the music, we will also consider how recording techniques, the music business, the music of other artists, and the culture of the 1960s affected John, Paul, George, and Ringo as they created the Beatles repertory.

There is probably no band or artist that has had more written about their music than the Beatles. There are many good books on the band's biography, several insider accounts offering glimpses behind the scenes, books that interpret the meaning of the songs, and even books that catalog dates and people regarding the band. This course will try to synthesize much of that information into an account of the Beatles' development as musicians and songwriters.",Created by:  University of Rochester,"['Taught by:\xa0\xa0John Covach, Professor of Music and Director']",Rated 4.7 out of 5 of 385 ratings,See all 126 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",The Music of the Beatles,https://www.coursera.org/learn/the-beatles
,10 hours of videos and assessments,,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: A unique and exciting introduction to the genre and craft of historical fiction, for curious students, aspiring authors--anyone with a passion for the past. Read classics of the genre, encounter bestselling writers of historical fiction, and discover your own historical archive while interacting with a global community of interested readers.",Created by:  University of Virginia,"['Taught by:\xa0\xa0Bruce Holsinger, Professor']",Rated 4.5 out of 5 of 287 ratings,See all 64 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'History']","Plagues, Witches, and War: The Worlds of Historical Fiction",https://www.coursera.org/learn/historical-fiction
Course 4 of 5 in the Big Data for Data Engineers Specialization ,"4 weeks of study, 6-8 hours/week",,Pass all graded assignments to complete the course.,English,Advanced,,"About this course: There is a significant number of tasks when we need not just to process an enormous volume of data but to process it as quickly as possible. Delays in tsunami prediction can cost people’s lives. Delays in traffic jam prediction cost extra time. Advertisements based on the recent users’ activity are ten times more popular.

However, stream processing techniques alone are not enough to create a complete real-time system. For example to create a recommendation system we need to have a storage that allows to store and fetch data for a user with minimal latency. These databases should be able to store hundreds of terabytes of data, handle billions of requests per day and have a 100% uptime. NoSQL databases are commonly used to solve this challenging problem.

After you finish this course, you will master stream processing systems and NoSQL databases. You will also learn how to use such popular and powerful systems as  Kafka, Cassandra and Redis.

To get the most out of this course, you need to know Hadoop and Hive. You should also have a working knowledge of Spark, Spark SQL and Python.

Do you want to learn how to build Big Data applications that can withstand modern challenges? Jump right in!",Created by:  Yandex,"['Taught by:\xa0\xa0Ivan Puzyrevskiy, Technical Team Lead', 'Taught by:\xa0\xa0Pavel Mezentsev , Senior Data Scientist', 'Taught by:\xa0\xa0Emeli Dral ', 'Taught by:\xa0\xa0Alexey A. Dral, Head of Big Data and Machine Learning']",,,2018-05-30,"['Home', 'Computer Science', 'Software Development']",Big Data Applications: Real-Time Streaming,https://www.coursera.org/learn/real-time-streaming-big-data
,4 heures/semaine,,Pass all graded assignments to complete the course.,"French, Subtitles: Chinese (Simplified), Greek, Italian, Portuguese (Brazilian), Vietnamese, Dutch, Bulgarian, German, Russian, Indonesian, Turkish, English, Hindi, Japanese, Romanian, Persian, Polish",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: Ces quelques leçons de mécanique du solide indéformable font partie d'un cours de formation de base en mécanique Newtonienne présenté sous la forme d'un MOOC en quatre parties : 

1. Lois de Newton
https://www.coursera.org/learn/mecanique-newton

2. Mécanique du point matériel
https://www.coursera.org/learn/mecanique-point-materiel

3. Mécanique du Solide Indéformable

Cette partie traite la mécanique du solide indéformable. Dans certains établissements, cette matière est vue avec une application des torseurs. Aussi, nous avons inclus dans cette partie un supplément de formation sur ce sujet. Deux leçons introduisent  les torseurs. Le cours de mécanique se poursuit alors avec l'option de voir comment la matière présentée par le prof. Ansermet peut aussi être appréhendée avec l'usage des torseurs. Ces compléments ont été préparés par le Prof. Paul Salmon Ngohé Ekam de l'Ecole Nationale Supérieure Polytechnique de Yaoundé, Cameroun. Les exercices peuvent être résolus sans ou avec les torseurs, suivant l'option choisie.

4. Mécanique Lagrangienne
https://www.coursera.org/learn/mecanique-lagrangienne",Created by:  École Polytechnique Fédérale de Lausanne,"['Taught by:\xa0\xa0Jean-Philippe Ansermet, Professeur', 'Taught by:\xa0\xa0Paul-Salomon Ngohe-Ekam, Professeur']",Rated 4.8 out of 5 of 25 ratings,See all 4 reviews,2018-05-30,"['Home', 'Physical Science and Engineering', 'Physics and Astronomy']",Mécanique : Solide Indéformable,https://www.coursera.org/learn/mecanique-solide
Course 3 of 5 in the Introduction to Discrete Mathematics for Computer Science Specialization ,"5 weeks, 3-5 hours/week ",,Pass all graded assignments to complete the course.,English,Beginner,4.7 starsAverage User Rating 4.7See what learners said,"About this course: We invite you to a fascinating journey into Graph Theory — an area which connects the elegance of painting and the rigor of mathematics;  is simple, but not unsophisticated. Graph Theory gives us, both an easy way to pictorially represent many major mathematical results, and insights into the deep theories behind them. 

In this course, among other intriguing applications, we will see how GPS systems find shortest routes, how engineers design integrated circuits, how biologists assemble genomes, why a political map can always be colored using a few colors. We will study Ramsey Theory which proves that in a large system, complete disorder is impossible! 

By the end of the course, we will implement an algorithm which finds an optimal assignment of students to schools. This algorithm, developed by David Gale and Lloyd S. Shapley, was later recognized by the conferral of Nobel Prize in Economics.

As prerequisites we assume only basic math (e.g., we expect you to know what is a square or how to add fractions), basic programming in python (functions, loops, recursion), common sense and curiosity. Our intended audience are all people that work or plan to work in IT, starting from motivated high school students.","Created by:  University of California San Diego, National Research University Higher School of Economics","['Taught by:\xa0\xa0Alexander S. Kulikov, Visiting Professor']",Rated 4.7 out of 5 of 76 ratings,See all 19 reviews,2018-05-30,"['Home', 'Computer Science', 'Algorithms']",Introduction to Graph Theory,https://www.coursera.org/learn/graphs
