Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
Course 5 of 6 in the Social Media Marketing Specialization ,"4 weeks of study, 1-2 hours/week",,Pass all graded assignments to complete the course.,English,,4.7 starsAverage User Rating 4.7See what learners said,"About this course: In a 2014 study of CEOs and CMOs, IBM found 63% wanted social strategies which generate business metrics while only 20% of businesses worldwide actually have them. This means strategies which not only grow your company’s social footprint but link to your sales and marketing systems. With this critical linkage, your social and mobile strategies will provide you with the ability to engage consumers at a 1-to-1 level and measure your social investments in terms of costs, revenues, profits and ROI. In this fifth MOOC of the Social Marketing Specialization - ""The Business of Social"" - you will learn how to transform your organization's social marketing from an untracked investment to an integral part of your company’s marketing strategy. You will learn the legal considerations involved as well as proven performance metrics and management tactics for success.

Additional MOOC 5 faculty include:
* Rich Gordon (Professor & Director of Digital Innovation, Medill, Northwestern)
* Tom Collinger (Executive Director Spiegel Research Center and Senior Director Distance Learning, Medill Integrated Marketing Communications, Northwestern)
* Seth Redmore (CMO, Lexalytics, Inc.)
* Jeff Davidoff (CMO, Donuts.Domains) 
* Matt Krull (Business Unit Executive, IBM Security) 
* Frank Mulhern (Associate Dean, Department Chair, and Professor, Integrated Marketing Communications, Northwestern)",Created by:  Northwestern University,"['Taught by:\xa0\xa0Randy Hlavac, Lecturer, Medill IMC; CEO, Marketing Synergy Inc']",Rated 4.7 out of 5 of 420 ratings,See all 49 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",The Business of Social,https://www.coursera.org/learn/business-of-social
Course 4 of 5 in the Interviewing and Resume Writing in English Specialization ,"4 weeks of study, 1-3 hours/week",,Pass all graded assignments to complete the course.,English,Intermediate,4.6 starsAverage User Rating 4.6See what learners said,"About this course: How can you bring your resume to the top of the pile?  How can you present yourself to prospective employers using the language they already speak inside their organization? This course will give you answers to those questions.  You will learn how to convert a boring resume into a dynamic asset statement that conveys your talents in the language that an employer understands.

After completing this course, you will be able to:

1.  Identify the real purpose of a resume.

2.  Identify relevant competencies for a position.

3.  Adapt your resumes to Applicant Tracking Systems (resume screening software).

4.  Write powerful and convincing accomplishment statements using your accomplishments inventory to strategically assemble the most relevant evidence of competency for a specific position.

5.  Use the resume skills tier method to strengthen your resume.

6.  Write summary sections and objective statements aligned to a job position.

7.  Take advantage of web resources to find power language for your resume.

8.  Produce a strong resume in a format  that is suitable both to your background and the position you're interested in.

9.  Produce strong cover letters that use A.I.D.A. to help you achieve your career goals.

10. Produce effective follow-up letters that help you stand out from the competition.","Created by:  University of Maryland, College Park","['Taught by:\xa0\xa0Charles Duquette, Lecturer/Marketing Coordinator']",Rated 4.6 out of 5 of 108 ratings,See all 21 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Writing Winning Resumes and Cover Letters,https://www.coursera.org/learn/resume-writing
,4-6 hours/week,,Pass all graded assignments to complete the course.,English,,,"About this course: Arts and culture leaders have a tough but rewarding task: creating and leading sustainable organizations that deliver real social value. There is a lot of competition out there. Being an effective leader means constantly adapting, cleverly using the best tools to reach as many people as possible. This course is designed to help leaders at any level do just that.","Created by:  University of Pennsylvania, National Arts Strategies","['Taught by:\xa0\xa0Peter  Frumkin, Professor', 'Taught by:\xa0\xa0Mrs.  Russell  Willis  Taylor, Lecturer, School of Social Policy & Practice; Past President & CEO, National Arts Strategies']",,,2018-05-30,"['Home', 'Social Sciences', 'Governance and Society']",Arts and Culture Strategy,https://www.coursera.org/learn/arts-culture-strategy
Course 5 of 5 in the Understanding Modern Finance Specialization ,,,Pass all graded assignments to complete the course.,English,Intermediate,,"About this course: The Capstone Project is the final part of the “Understanding Modern Finance” Specialization. The learners will be able to apply all the knowledge, skills, and understanding accumulated throughout the Specialization to study a real financial transaction that they will choose. The learners will gain insight into the reality of value creation. 
In a set of video instructions for the Project, some examples of similar work performed by the instructors’ students over the last 15 years will be provided as guidelines for the learners.
The best way to proceed with the Project is to analyze an M&A transaction as it encompasses most topics studied in the Specialization. In addition, such transactions draw a lot of public attention that facilitates the search of the necessary information. However, learners are welcome to choose a transaction of a different kind.
The key idea in any real transaction on capital markets is to create value for the stakeholders. To this end, learners will have to identify the motive and the implementation plan for the transaction and then to focus on valuation, proper financing, and actual deal completion and results.","Created by:  Moscow Institute of Physics and Technology, American Institute of Business and Economics","['Taught by:\xa0\xa0Konstantin Kontor, Director and Professor of Finance and Strategy']",,,2018-05-30,"['Home', 'Business', 'Finance']",Capstone Project – Analyzing a Real Transaction,https://www.coursera.org/learn/capstone-project-analyzing-a-real-transaction
Course 2 of 4 in the Learn English: Advanced Academic Speaking and Listening Specialization ,3-4 hours/week for 4 weeks,"You will upload video presentations of yourself. You can use a computer, camera, or smartphone.",Pass all graded assignments to complete the course.,"English, Subtitles: Chinese (Simplified)",Intermediate,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Do you have to give presentations in school or at your work? Is it nerve-racking? Then you've come to the right place. Everyone gets a little nervous when they think about having to stand in front of other people and speak intelligently. This course will give you helpful tips for making effective speeches and delivering them well in typical American settings. You'll learn how to organize a presentation, how to make it memorable, and how to communicate clearly. In the course, you'll have several opportunities to demonstrate the presentation skills that you learn. This will help you gain the experience you need to be more confident when you give a speech in an American classroom or on the job.  Learners will record several videos of themselves giving assigned presentations and upload the videos for peer feedback.

Please note that the free version of this class gives you access to all of the instructional videos and handouts. The peer feedback and quizzes are only available in the paid version.","Created by:  University of California, Irvine","['Taught by:\xa0\xa0Tamy Chapman, Instructor, International Programs', 'Taught by:\xa0\xa0Judy Hu, Instructor, International Programs', 'Taught by:\xa0\xa0Dana Saito-Stehberger, Curriculum Coordinator', 'Taught by:\xa0\xa0Brad Gilpin']",Rated 4.5 out of 5 of 82 ratings,See all 20 reviews,2018-05-30,"['Home', 'Language Learning', 'Learning English']",Presentations: Speaking so that People Listen,https://www.coursera.org/learn/presentations-speaking-so-that-people-listen
Course 2 of 3 in the Social Entrepreneurship Specialization ,,,Pass all graded assignments to complete the course.,English,Beginner,4.6 starsAverage User Rating 4.6See what learners said,"About this course: In this course we will take the social business opportunity that you have identified in the first course to a higher level. Specifically, you will develop a business model using the Business Model Canvas. Gradually you will also start writing your business plan. Moreover, you will be able to assess different organizational forms and select the one that is appropriate for your developed business model. By the end of the course you will be able to compare different social impact investment methods and choose the right funding strategy for your social venture.

Note: It is highly recommended to have completed Course 1: 'Identifying Social Entrepreneurship Opportunities' before you start with this Course!",Created by:  Copenhagen Business School,['Taught by:\xa0\xa0Kai  Hockerts'],Rated 4.6 out of 5 of 38 ratings,See all 8 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",Social Business Model and Planning for Social Innovation,https://www.coursera.org/learn/social-business-model
Course 4 of 5 in the Culture-Driven Team Building Specialization ,"4 weeks of study, 2-4 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: There is mounting concern that organizational groups and teams often fail to learn from their past experiences. It’s pertinent to address this issue as groups and teams are often the main ways that work gets done in organizations.  

In this course, we examine the main reasons that groups and teams are often ineffective, which include:
•	The lack of organizational structures and support for teams and groups 
•	The lack of understanding and emphasis on learning
•	Misaligned reward structures

So, what can be done to create an enabling learning culture in teams? 

This course emphasizes practical and impactful ways to begin to address this state of affairs. Through the use of stories, scenarios with actors simulating different team issues, examples and dialogue, you learn how to: 
•	Understand teams in their larger organizational context
•	Diagnose the learning strengths and barriers to learning on teams
•	Identify ways to develop a team and group that continually learns and impacts the larger organization positively
•	Create an organizational environment that encourages learning and innovation",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Alan Barstow, Ph.D., Director and Senior Scholar', 'Taught by:\xa0\xa0Dana Kaminstein, Ph.D., Affiliated Faculty', 'Taught by:\xa0\xa0Ramya Kumar, MSOD, PGDHRM, SHRM-SCP, Senior Consultant - Organizational Learning, Development & Change', 'Taught by:\xa0\xa0Amrita V. Subramanian, Executive Coach & Senior Consultant, Doctoral candidate (Ph.D. 2019)']",Rated 4.5 out of 5 of 41 ratings,See all 8 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Creating a Team Culture of Continuous Learning,https://www.coursera.org/learn/continuous-learning-culture
,8.5 hours of videos,,Pass all graded assignments to complete the course.,"Spanish, Subtitles: English",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: Todos negociamos diariamente. A nivel personal, negociamos con amigos, familia, propietarios, vendedores de autos y empleadores, entre otros. La negociación también es la clave del éxito comercial. Ninguna empresa puede sobrevivir sin contratos rentables. Dentro de una empresa, las habilidades de negociación lo pueden llevar a avanzar en su carrera. 

En este curso, aprenderá y practicará los cuatro pasos necesarios para lograr una negociación exitosa, con un módulo para cada paso: 
(1) Preparación: Planifique su estrategia de negociación 
(2) Negociación: Use las tácticas claves para el éxito 
(3) Cierre: Cree un contrato 
(4) Cumplimiento y evaluación: El juego final 

Para completar exitosamente este curso y mejorar su capacidad de negociar, deberá completar los tres pasos siguientes: 
(1) Mire los videos breves (que van de 5 a 20 minutos) de cada módulo. Los videos son interactivos e incluyen preguntas para evaluar su entendimiento de las estrategias y habilidades de negociación. Los videos se pueden acelerar o ralentizar para adaptarse al ritmo que prefiera escucharlos. Según sus horarios, puede ver los videos en unas semanas o verlos todos juntos. Un estudiante que vio el curso de una sola vez concluyó que ""es tan bueno como Breaking Bad"". 
(2) Complete la negociación del Módulo 6 para evaluar sus capacidad de negociación. Puede negociar con un amigo local o usar los Debates para encontrar un socio de otra parte del mundo. Su socio de negociación le brindará una devolución sobre sus capacidad de negociación. En el camino, puede resultarle útil utilizar esta aplicación móvil gratuita que está relacionada con el curso y contiene varias herramientas de planificación de la negociación. http://negotiationplanner.com/ 
(3) Tome el examen final. Para completar el curso exitosamente, debe responder correctamente el 80 % de las preguntas. Este examen es un examen de dominio, lo que significa que puede tomarlo las veces que quiera hasta que domine el material. 

Además, este curso incluye la opción de obtener un Certificado verificado (CV) a través de la verificación de su identidad y la finalización exitosa del curso. Un CV le proporciona un reconocimiento formal de sus logros en el curso e incluye el logo de la Universidad de Michigan. 

Si usted está considerando obtener un CV, debe completar el proceso de verificación antes de tomar el examen final. Puede elegir pagar los cargos asociados antes o después del examen. Para obtener más información acerca de los CV, visite: learner.coursera.help/hc/en-us/articles/201212399-Verified-Certificates 

El logo compuesto del curso se comparte con una licencia Creative Commons CC BY-SA (https://creativecommons.org/licenses/by-sa/2.0/) y fue creado con las imágenes proporcionadas por cortesía de Flazingo Photos (http://bit.ly/1zOylRm) y K2 Space (https://www.flickr.com/photos/k2space/14257556613/in/set-72157644732478432).

This is a translated version. To join the original English version, visit this page: https://www.coursera.org/learn/negotiation-skills/",Created by:  University of Michigan,"['Taught by:\xa0\xa0George Siedel, Williamson Family Professor of Business Administration and Thurnau Professor of Business Law']",Rated 4.7 out of 5 of 665 ratings,See all 261 reviews,2018-05-30,"['Home', 'Business', 'Business Essentials']",Negociación exitosa: Estrategias y habilidades esenciales (en español),https://www.coursera.org/learn/negociacion
Course 5 of 5 in the Android App Development Specialization ,,,Pass all graded assignments to complete the course.,English,,4.1 starsAverage User Rating 4.1See what learners said,"About this course: The Capstone project integrates material from throughout the Android App Development Specialization to exercise and assess the ability of learners to create an interesting Android app. Learners will apply knowledge and skills learned in previous MOOCs in this Specialization, including Java programming features; Android activity, broadcast receiver, service, and content provider (plus SQLite) components; and unit, integration, and user interface testing. The project itself is similar in scope to previous assignments in the earlier MOOCs in the Specialization.  However, it is intentionally designed to enable learners to create a customized app that demonstrates their creativity and mastery of the Specialization topics.",Created by:  Vanderbilt University,"['Taught by:\xa0\xa0Dr. Douglas C. Schmidt, Professor of Computer Science and Associate Chair of the Computer Science and Engineering Program', 'Taught by:\xa0\xa0Michael Walker, Instructor - Graduate Student pursuing PhD in Computer Science', 'Taught by:\xa0\xa0Dr. C. Jules White, Assistant Professor of Computer Science']",Rated 4.1 out of 5 of 10 ratings,See all 5 reviews,2018-05-30,"['Home', 'Computer Science', 'Mobile and Web Development']","Capstone MOOC for ""Android App Development""",https://www.coursera.org/learn/aadcapstone
,,,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Course Description

What is our role in the universe as human agents capable of knowledge? What makes us intelligent cognitive agents seemingly endowed with consciousness? 

This is the second part of the course 'Philosophy and the Sciences', dedicated to Philosophy of the Cognitive Sciences. Scientific research across the cognitive sciences has raised pressing questions for philosophers. The goal of this course is to introduce you to some of the main areas and topics at the key juncture between philosophy and the cognitive sciences.
Each week we will introduce you to some of these important questions at the forefront of scientific research. We will explain the science behind each topic in a simple, non-technical way, while also addressing the philosophical and conceptual questions arising from it. Areas you’ll learn about will include:

          Philosophy of psychology, among whose issues we will cover the evolution of the human mind and the nature of consciousness.

           Philosophy of neurosciences, where we’ll consider the nature of human cognition and the relation between mind, machines, and the environment.


 Learning objectives

Gain a fairly well-rounded view on selected areas and topics at the intersection of philosophy and the sciences

Understand some key questions, and conceptual problems arising in the cognitive sciences.

Develop critical skills to evaluate and assess these problems.


Suggested Readings

To accompany 'Philosophy and the Sciences', we are pleased to announce a tie-in book from Routledge entitled 'Philosophy and the Sciences for Everyone'. This course companion to the 'Philosophy and the Sciences' course was written by the Edinburgh Philosophy and the Sciences team expressly with the needs of MOOC students in mind. 'Philosophy and the Sciences for Everyone' contains clear and user-friendly chapters, chapter summaries, glossary, study questions, suggestions for further reading and guides to online resources.

Please note, this companion book is optional - all the resources needed to complete the course are available freely and listed on the course site.",Created by:  The University of Edinburgh,"['Taught by:\xa0\xa0 Professor Michela Massimi, Full Professor', 'Taught by:\xa0\xa0Dr. Alasdair Richmond, Dr.', 'Taught by:\xa0\xa0Dr. Suilin Lavelle, Lecturer in Philosophy', 'Taught by:\xa0\xa0Dr David Carmel, Lecturer', 'Taught by:\xa0\xa0Dr Mark Sprevak, Senior Lecturer', 'Taught by:\xa0\xa0Professor Duncan Pritchard, Professor of Philosophy', 'Taught by:\xa0\xa0Professor Andy Clark', 'Taught by:\xa0\xa0Professor John Peacock, Professor of Cosmology', 'Taught by:\xa0\xa0Professor Barbara Webb', 'Taught by:\xa0\xa0Dr Kenny Smith', 'Taught by:\xa0\xa0Dr Peggy Series']",Rated 4.5 out of 5 of 393 ratings,See all 89 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Philosophy']",Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,https://www.coursera.org/learn/philosophy-cognitive-sciences
Course 4 of 5 in the Content Strategy for Professionals Specialization ,1-3 hours/week,,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: In the fourth course of the Content Strategy Specialization - Ensuring Your Content's Impact - you will look at visual communication and the ways you can be more effective with your font choices, photography, and video. You'll also dive deeper into social communities to help you understand how these communities form and what you can do to build your role within them. The last module is pivotal for Content Strategists. It will help you to understand how best to measure your content to maximize its effectiveness relative to the time you commit to it.

While this MOOC does share the theoretical elements of Content Strategy, there is a much greater emphasis on its application. Creating trend-worthy headlines and blogs, social media plans, digital measurement templates, video and photography content are all skills you will have in your toolkit by the end of the MOOC, ready to apply at your organization. And speaking of toolkits, we have included one that you can download and take back to work which includes the practical tips from the learnings in this course as well as the previous one on Expanding Your Content's Reach.

Guest lecturers in this course include:
-- Zach Wise, Associate Professor, Medill Northwestern
-- Rich Gordon, Professor & Director of Digital Innovation, Medill, Northwestern
-- Randy Hlavac, Lecturer, Medill, Northwestern (and lead professor of the Social Media Marketing Specialization also on Coursera)",Created by:  Northwestern University,"['Taught by:\xa0\xa0Candy Lee, Professor', 'Taught by:\xa0\xa0John Lavine, Founder, Professor and Director, Media Management Center']",Rated 4.5 out of 5 of 81 ratings,See all 17 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Content Strategy for Professionals: Ensuring Your Content's Impact,https://www.coursera.org/learn/effective-content-strategy
Course 2 of 4 in the The Business of Health Care Specialization ,,,Pass all graded assignments to complete the course.,English,,,"About this course: In this course, you’ll learn about the key components of health care, and the economics behind their principles and pricing strategies. Professors Ezekiel Emanuel of Penn Medicine and Guy David of  the Wharton School have designed this course to help you understand the complex structure of the health care system and health insurance. Through study and analysis of providers and insurance through an economic lens, you’ll learn how basic economic principles apply to both principles and payment methods. By the end of this course, you’ll be able to identify different types of health care providers and understand the dynamic between the providers and patient so you can employ best practices and maximize profit for your health care organization.",Created by:  University of Pennsylvania,"['Taught by:\xa0\xa0Ezekiel J. Emanuel, MD, PhD, Diane v.S. Levy and Robert M. Levy University Professor', 'Taught by:\xa0\xa0Guy David, PhD, Gilbert and Shelley Harrison Associate Professor of Health Care Management']",Rated 4.8 out of 5 of 5 ratings,,2018-05-30,"['Home', 'Life Sciences', 'Medicine and Healthcare']",The Economics of Health Care Delivery,https://www.coursera.org/learn/health-economics-us-healthcare-systems
