Basic Info,Commitment,Hardware Req,How To Pass,Language,Level,User Ratings,description,institutions,instructors,ratings,reviews,scrape_date,subjects,title,url
,12-24 hours of videos and quizzes,,Pass all graded assignments to complete the course.,"English, Subtitles: Serbian, Chinese (Simplified)",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: This course, part 1 of a 2-course sequence, examines the history of rock, primarily as it unfolded in the United States, from the days before rock (pre-1955) to the end of the 1960s. This course covers the music of Elvis Presley, Chuck Berry, Phil Spector, Bob Dylan, the Beatles, the Rolling Stones, Jimi Hendrix, Cream, and many more artists, with an emphasis both on cultural context and on the music itself. We will also explore how developments in the music business and in technology helped shape the ways in which styles developed. 

Rock emerged in the mid 1950s as a blending of mainstream pop, rhythm and blues, and country and western--styles that previously had remained relatively separate. This new style became the music of the emerging youth culture and was often associated with teen rebellion. We will follow the story of how this rowdy first wave of rock and roll (1955-59) was tamed in the early 60s but came roaring back with the Beatles and the Rolling Stones and then went psychedelic by the end of the decade.",Created by:  University of Rochester,"['Taught by:\xa0\xa0John Covach, Professor of Music and Director']",Rated 4.8 out of 5 of 579 ratings,See all 154 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']","History of Rock, Part One",https://www.coursera.org/learn/history-of-rock
Course 3 of 4 in the Entrepreneurship: Launching an Innovative Business Specialization ,3-5 hours/week,,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: This course is for aspiring or active entrepreneurs who wants to understand how to secure funding for their company. This course will demystify key financing concepts to give entrepreneurs and aspiring entrepreneurs a guide to secure funding. 

Examine the many financing options available to get your new venture funded. Learn the basics of finance, valuations, dilution and non-dilutive funding sources. Understand capital structure for new ventures, term sheets and how to negotiate them, and the differences between early-stage versus later-stage financing. Develop an understanding of how to develop winning investor pitches, who and when to pitch, how to avoid common mistakes that limit the effectiveness of the pitch, and how to ‘get to the close’. Key questions answered within the course include:

* When to raise outside capital?
* What kind of investors invest by stage and where to find them?
* What are your fundraising options?
* What are the key components of the term sheet?
* How to perform company valuations?
* How to pitch to investors?
* What techniques help the entrepreneur ‘get to the close’?

With this course, students experience a sampling of the ideas and techniques explored in the University of Maryland's master's degree in technology entrepreneurship, an innovative 100% online program. Learn more at http://mte.umd.edu/landing.","Created by:  University of Maryland, College Park","['Taught by:\xa0\xa0Michael R. Pratt, Lecturer of Technology Entrepreneurship']",Rated 4.6 out of 5 of 207 ratings,See all 46 reviews,2018-05-30,"['Home', 'Business', 'Entrepreneurship']",New Venture Finance: Startup Funding for Entrepreneurs,https://www.coursera.org/learn/startup-funding
Course 2 of 7 in the Financial Management Specialization ,"4 weeks of study, 4-6 hours/week",,Pass all graded assignments to complete the course.,"English, Subtitles: Korean",,4.7 starsAverage User Rating 4.7See what learners said,"About this course: In this course, you will explore advanced topics in financial accounting. You will start your journey with accounting for assets with more than one-year life. You will learn in detail how firms account for fixed assets. You will then move to financing of assets and discuss accounting for liabilities. The course will continue with an in-depth exploration of shareholders’ equity. Finally, you will critically evaluate preparation, components, and analysis of cash flows statement. 

Upon successful completion of this course, you will be able to:
•	Account for fixed assets
•	Understand accounting for liabilities
•	Evaluate shareholders’ equity section of a balance sheet
•	Understand preparation and information provided by cash flows statement

This course is part of the iMBA offered by the University of Illinois, a flexible, fully-accredited online MBA at an incredibly competitive price. For more information, please see the Resource page in this course and onlinemba.illinois.edu.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Oktay Urcan, Associate Professor of Accountancy']",Rated 4.7 out of 5 of 375 ratings,See all 52 reviews,2018-05-30,"['Home', 'Business', 'Finance']",Financial Accounting: Advanced Topics,https://www.coursera.org/learn/financial-accounting-advanced
,"5 weeks of study, 2-6 hours/week",,Pass all graded assignments to complete the course.,English,Beginner,4.5 starsAverage User Rating 4.5See what learners said,"About this course: Organizations large and small are inundated with data about consumer choices. But that wealth of information does not always translate into better decisions. Knowing how to interpret data is the challenge -- and marketers in particular are increasingly expected to use analytics to inform and justify their decisions. 

Marketing analytics enables marketers to measure, manage and analyze marketing performance to maximize its effectiveness and optimize return on investment (ROI). Beyond the obvious sales and lead generation applications, marketing analytics can offer profound insights into customer preferences and trends, which can be further utilized for future marketing and business decisions. 

This course gives you the tools to measure brand and customer assets, understand regression analysis, and design experiments as a way to evaluate and optimize marketing campaigns. You'll leave the course with a solid understanding of how to use marketing analytics to predict outcomes and systematically allocate resources.

For more information on marketing analytics, you may visit; http://dmanalytics.org. You can also follow my posts in Twitter, @rajkumarvenk, and on linkedin; www.linkedin.com/in/rajkumar-venkatesan-14970a3.",Created by:  University of Virginia,"['Taught by:\xa0\xa0Rajkumar Venkatesan, Ronald Trzcinski Professor of Business Administration']",Rated 4.5 out of 5 of 628 ratings,See all 162 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Marketing Analytics,https://www.coursera.org/learn/uva-darden-market-analytics
,,,Pass all graded assignments to complete the course.,English,,4.6 starsAverage User Rating 4.6See what learners said,"About this course: What is the origin of our universe? What are dark matter and dark energy?

This is the first part of the course 'Philosophy and the Sciences', dedicated to Philosophy of the Physical Sciences. Scientific research across the physical sciences has raised pressing questions for philosophers. The goal of this course is to introduce you to some of the main areas and topics at the key juncture between philosophy and the physical sciences.
Each week we will introduce you to some of these important questions at the forefront of scientific research.

 We will explain the science behind each topic in a simple, non-technical way, while also addressing the philosophical and conceptual questions arising from it.  We’ll consider questions about the origin and evolution of our universe, the nature of dark energy and dark matter and the role of anthropic reasoning in the explanation of our universe.

Learning Objectives

Gain a fairly well-rounded view on selected areas and topics at the intersection of philosophy and the sciences

Understand some key questions, and conceptual problems arising in the natural sciences.

Develop critical skills to evaluate and assess these problems.

Suggested Reading

To accompany 'Philosophy and the Sciences', we are pleased to announce a tie-in book from Routledge entitled 'Philosophy and the Sciences for Everyone'. This course companion to the 'Philosophy and the Sciences' course was written by the Edinburgh Philosophy and the Sciences team expressly with the needs of MOOC students in mind. 'Philosophy and the Sciences for Everyone' contains clear and user-friendly chapters, chapter summaries, glossary, study questions, suggestions for further reading and guides to online resources.

Please note, this companion book is optional - all the resources needed to complete the course are available freely and listed on the course site.",Created by:  The University of Edinburgh,"['Taught by:\xa0\xa0 Professor Michela Massimi, Full Professor', 'Taught by:\xa0\xa0Dr. Alasdair Richmond, Dr.', 'Taught by:\xa0\xa0Dr. Suilin Lavelle, Lecturer in Philosophy', 'Taught by:\xa0\xa0Dr David Carmel, Lecturer', 'Taught by:\xa0\xa0Dr Mark Sprevak, Senior Lecturer', 'Taught by:\xa0\xa0Professor Duncan Pritchard, Professor of Philosophy', 'Taught by:\xa0\xa0Professor Andy Clark', 'Taught by:\xa0\xa0Professor John Peacock, Professor of Cosmology', 'Taught by:\xa0\xa0Professor Barbara Webb', 'Taught by:\xa0\xa0Dr Kenny Smith', 'Taught by:\xa0\xa0Dr Peggy Series', 'Taught by:\xa0\xa0Louise Connelly, E-Learning Developer']",Rated 4.6 out of 5 of 308 ratings,See all 51 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Philosophy']",Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,https://www.coursera.org/learn/philosophy-physical-sciences
Course 1 of 4 in the Pricing Strategy Optimization Specialization ,4 weeks of study; 3-4 hours/week,,Pass all graded assignments to complete the course.,"English, Subtitles: Romanian",Beginner,4.8 starsAverage User Rating 4.8See what learners said,"About this course: How much should you charge for your products and services? Traditionally, businesses have answered this question based on the cost to produce or provide their goods and services. This course shows you the economic factors behind pricing based on cost and the pros and cons of a cost-based pricing approach. Led by Darden faculty and Boston Consulting Group global pricing experts, the course provides the practical and research-based models and methods you need to set prices that maximize your profits. 

By the end of this course, you’ll be able to:
--Apply knowledge of basic economics to make better pricing decisions
--Recognize opportunities for price discrimination—selling the same product at different prices to different buyers—and recommend strategies to maximize sales and profits
--Calculate three types of price elasticities to determine the impact of price on demand
--Analyze and apply different pricing models
  -Cost-plus pricing
  -Marginal cost-plus pricing
  -Peak-load pricing
  -Index-based pricing
--Evaluate the impact of channel intermediaries and customer lifetime value on pricing","Created by:  University of Virginia, BCG","['Taught by:\xa0\xa0Jean Manuel Izaret, Senior Partner and Managing Director,  Leader of BCG’s Global Pricing Practice', 'Taught by:\xa0\xa0Thomas Kohler, Associate Director, Pricing', 'Taught by:\xa0\xa0Ronald T. Wilcox, NewMarket Corporation Professor of Business Administration & Senior Associate Dean for Degree Programs']",Rated 4.8 out of 5 of 144 ratings,See all 33 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Cost and Economics in Pricing Strategy,https://www.coursera.org/learn/uva-darden-bcg-pricing-strategy-cost-economics
Course 4 of 4 in the El Músico Moderno Specialization ,"4 weeks of study, 6-8 hours a week",,Pass all graded assignments to complete the course.,"Spanish, Subtitles: Portuguese (European), Portuguese (Brazilian), English",,4.8 starsAverage User Rating 4.8See what learners said,"About this course: La industria de la música está experimentando enormes cambios, y como resultado de ello, los músicos necesitan cada vez más habilidades en un número de áreas diferentes para tener éxito. El programa especializado de Músico moderno está diseñado para proporcionarle una base de conocimientos sobre teoría musical, producción de música y composición de canciones, lo que le proporciona las herramientas que necesita para escribir y producir su propia música.



Esta obra fue financiada con una donación del Banco Inter-Americano de Desarrollo con recursos del Fondo Coreano para la Reducción de la Pobreza. 

Las opiniones expresadas en esta obra son exclusivamente de los autores y no necesariamente reflejan el punto de vista del Banco Interamericano de Desarrollo, de su Directorio Ejecutivo ni de los países que representa.

El Banco Interamericano de Desarrollo no garantiza la veracidad de la data incorporada en esta obra.



Puedes cambiar el idioma en Coursera de inglés al español utilizando la página de ajustes de tu cuenta. Para cambiar los ajustes en tu cuenta de Coursera sigue los siguientes pasos:

1. Ve a coursera.org
2. En la esquina derecha superior haz click en el pequeño triángulo invertido que está a lado de tu nombre y foto.
3. Haz click en ‘Settings’.
4. Selecciona el recuadro debajo de ‘Language’ (idioma), selecciona español y salva los cambios realizados.

Coursera ofrece ayuda financiera a los estudiantes que no pueden pagar los cursos y necesiten de una beca. Los estudiantes con ayuda financiera podrán tener acceso a todo el contenido del curso y completar todo el trabajo requerido para adquirir el Certificado de Coursera. La ayuda financiera solo aplica al curso en el que se aprobó la solicitud de ayuda financiera. Para aplicar haz click en la opción “Learn More and Apply” (aprende mas y aplica) debajo del menú a la izquierda.","Created by:  Berklee College of Music, Banco Interamericano de Desarrollo","['Taught by:\xa0\xa0Pat Pattison, Professor', 'Taught by:\xa0\xa0Loudon Stearns, Assistant Professor', 'Taught by:\xa0\xa0George W. Russell, Jr., Professor']",Rated 4.8 out of 5 of 15 ratings,See all 8 reviews,2018-05-30,"['Home', 'Arts and Humanities', 'Music and Art']",Proyecto final de Músico moderno,https://www.coursera.org/learn/proyecto-musico
,"4 weeks of guided study, plus 2 weeks to complete assignments and evaluations. 2 to 5 hours per week.",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: This MOOC is designed principally for practicing teachers who are wondering exactly how they can incorporate teaching and assessment of 21st century skills into their classrooms, labs or workshops. It will also be useful to trainee teachers, school leaders, teacher educators and curriculum and assessment specialists, providing them with an understanding of the challenges associated with teaching and assessment of 21st century skills.

This course explains the social and cognitive skills that are known as 21st century skills. It reviews how they can be represented in the curriculum, in terms of developmental progressions. It also explores how teachers can recognise these skills in students, how the level of skill of a learner can be assessed, and then how learners can be supported to develop their skill. 

In this course we work through two detailed examples of 21st century skills. The first is collaborative problem solving, a 21st century skill which combines the capacities of collaboration, problem solving, critical thinking and communication. The second skill is a meta-cognitive skill of knowing how to learn in a MOOC. In each example, you will explore how to understand the nature of each skill from a teaching perspective, how to teach it, and how to assess it. These two examples show how any 21st century skill can be tackled in the classroom.

The approach to teaching and assessment in this course derives from the application of a developmental, evidence-based, clinical approach to teaching practice. The course provides a mix of theory and practice, of thinking and doing, and opportunities to share ideas, experience and resources with other participants. 

Join Emeritus Professor Patrick Griffin and the team from the Assessment Research Centre, University of Melbourne in a Massive Open Online Course (MOOC) on the Assessment and Teaching of 21st Century Skills, hosted on Coursera.",Created by:  The University of Melbourne,"['Taught by:\xa0\xa0Patrick Griffin, Professor']",Rated 4.5 out of 5 of 78 ratings,See all 19 reviews,2018-05-30,"['Home', 'Social Sciences', 'Education']",Assessment and Teaching of 21st Century Skills,https://www.coursera.org/learn/atc21s
,"10 hours of study, 10 hours of active project work",,Pass all graded assignments to complete the course.,English,,4.3 starsAverage User Rating 4.3See what learners said,"About this course: What you’ll achieve:

In this project-centered course*, you’ll design, build, and distribute your own unique application for the Android mobile platform. We’ll provide you with a set of customizable building blocks that you can assemble to create many different types of apps, and that will help you become familiar with many important specificities of Android development. When you complete the project, in addition to having a personalized app that you can use and share, you’ll have the skills and background you need to move on to more advanced coursework in Android development. 

 What you’ll need to get started:

This project-centered course is designed for learners who have some prior experience programming in Java, such as an introductory college course or Coursera’s Java Programming Specialization (https://www.coursera.org/specializations/java-programming).

You will need a computer with a stable Internet connection, but you will not need an Android phone - we’ll use free software that you can use to emulate a phone on your computer. We'll use Android Studio as IDE; it is compatible with most computer and operating systems. You can find detailed system requirements here: https://developer.android.com/sdk/index.html#Requirements.

*About Project-Centered Courses: Project-centered courses are designed to help you complete a personally meaningful real-world project, with your instructor and a community of learners with similar goals providing guidance and suggestions along the way. By actively applying new concepts as you learn, you’ll master the course content more efficiently; you’ll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, you’ll have a finished project that you’ll be proud to use and share. 

Time: 10 hours of study, 10 hours of active project work",Created by:  CentraleSupélec,"['Taught by:\xa0\xa0Dr. Virginie Galtier, Associate Professor', 'Taught by:\xa0\xa0Michel Ianotto , Associate Professor']",Rated 4.3 out of 5 of 496 ratings,See all 153 reviews,2018-05-30,"['Home', 'Computer Science', 'Mobile and Web Development']",Build Your First Android App (Project-Centered Course),https://www.coursera.org/learn/android-app
Course 4 of 7 in the Strategic Leadership and Management Specialization ,"4 weeks of study, 4-6 hours/week",,Pass all graded assignments to complete the course.,English,,4.5 starsAverage User Rating 4.5See what learners said,"About this course: In this course you will build a practical framework to understand the critical linkages between organization design and the creation of economic value through execution. We will focus on four critical linkages: 

1.	How organizational growth and life cycle require design changes to improve execution
2.	How managerial decision making can be improved through better organization design 
3.	How the design of human resource practices shape the culture of the organization
4.	How innovation and change can be facilitated through organization design

These linkages are critical in assessing how managers make sure that the organizations they design can execute the strategies they have envisioned under changing environmental conditions.
 
Learners will be able to answer the following:
•	What are the managerial implications of organizational growth and life cycle?
•	How do you improve managerial decision making through organizational design?
•	How do human resource management policies shape organizational culture?
•	How do organizations plan for top management succession and change?
•	How do you know that your organization design is not effective?
•	How do you manage organizational change and innovation?

This course is part of the iMBA offered by the University of Illinois, a flexible, fully-accredited online MBA at an incredibly competitive price. For more information, please see the Resource page in this course and onlinemba.illinois.edu.",Created by:  University of Illinois at Urbana-Champaign,"['Taught by:\xa0\xa0Huseyin Leblebici, Professor of Business Administration']",Rated 4.5 out of 5 of 288 ratings,See all 49 reviews,2018-05-30,"['Home', 'Business', 'Leadership and Management']",Managing the Organization: From Organizational Design to Execution,https://www.coursera.org/learn/managing-organization
Course 2 of 5 in the Marketing con Redes Sociales Specialization ,"5 semanas de estudio, 3-5 horas por semana",,Pass all graded assignments to complete the course.,"Spanish, Subtitles: English",,4.3 starsAverage User Rating 4.3See what learners said,"About this course: En este curso se explicarán los aspectos más generales del ámbito de las redes sociales con el objetivo de que el participante distinga, clasifique e identifique las cualidades particulares de la evolución de las redes sociales, su aplicación general en el ámbito de negocios y comercial, así como reconocer las redes sociales de más auge en nuestros tiempos y las tendencias de empleo.",Created by:  Tecnológico de Monterrey,"['Taught by:\xa0\xa0María de los Angeles Ramos Solano , Profesora Titular', 'Taught by:\xa0\xa0José Antonio Cano Chambonnet, Profesor Titular']",Rated 4.3 out of 5 of 345 ratings,See all 91 reviews,2018-05-30,"['Home', 'Business', 'Marketing']",Beneficios y características de las redes sociales más significativas,https://www.coursera.org/learn/redes-sociales-caracteristicas
